"Plot Title: 20568277"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568277, SEN S/N: 20568277)","Temp, °C (LGR S/N: 20568277, SEN S/N: 20568277)","Coupler Attached (LGR S/N: 20568277)","Host Connected (LGR S/N: 20568277)","Stopped (LGR S/N: 20568277)","End Of File (LGR S/N: 20568277)"
3223,02/27/20 02:30:00 AM,9.18,15.94,,,,
3224,02/27/20 02:45:00 AM,9.17,15.88,,,,
3225,02/27/20 03:00:00 AM,9.06,15.80,,,,
3226,02/27/20 03:15:00 AM,9.09,15.70,,,,
3227,02/27/20 03:30:00 AM,8.99,15.62,,,,
3228,02/27/20 03:45:00 AM,8.96,15.58,,,,
3229,02/27/20 04:00:00 AM,8.96,15.54,,,,
3230,02/27/20 04:15:00 AM,8.84,15.48,,,,
3231,02/27/20 04:30:00 AM,8.65,15.40,,,,
3232,02/27/20 04:45:00 AM,8.64,15.36,,,,
3233,02/27/20 05:00:00 AM,8.43,15.28,,,,
3234,02/27/20 05:15:00 AM,8.65,15.20,,,,
3235,02/27/20 05:30:00 AM,8.56,15.12,,,,
3236,02/27/20 05:45:00 AM,8.70,15.00,,,,
3237,02/27/20 06:00:00 AM,8.51,14.94,,,,
3238,02/27/20 06:15:00 AM,8.43,14.90,,,,
3239,02/27/20 06:30:00 AM,8.35,14.84,,,,
3240,02/27/20 06:45:00 AM,8.39,14.78,,,,
3241,02/27/20 07:00:00 AM,8.38,14.72,,,,
3242,02/27/20 07:15:00 AM,8.40,14.68,,,,
3243,02/27/20 07:30:00 AM,8.48,14.64,,,,
3244,02/27/20 07:45:00 AM,8.41,14.60,,,,
3245,02/27/20 08:00:00 AM,8.33,14.58,,,,
3246,02/27/20 08:15:00 AM,8.24,14.56,,,,
3247,02/27/20 08:30:00 AM,8.12,14.58,,,,
3248,02/27/20 08:45:00 AM,8.14,14.64,,,,
3249,02/27/20 09:00:00 AM,8.05,14.60,,,,
3250,02/27/20 09:15:00 AM,8.32,14.58,,,,
3251,02/27/20 09:30:00 AM,8.04,14.56,,,,
3252,02/27/20 09:45:00 AM,7.91,14.64,,,,
3253,02/27/20 10:00:00 AM,8.07,14.72,,,,
3254,02/27/20 10:15:00 AM,8.35,14.82,,,,
3255,02/27/20 10:30:00 AM,8.47,15.04,,,,
3256,02/27/20 10:45:00 AM,8.82,15.26,,,,
3257,02/27/20 11:00:00 AM,9.07,15.44,,,,
3258,02/27/20 11:15:00 AM,8.92,15.66,,,,
3259,02/27/20 11:30:00 AM,9.22,15.92,,,,
3260,02/27/20 11:45:00 AM,9.20,16.24,,,,
3261,02/27/20 12:00:00 PM,9.55,16.44,,,,
3262,02/27/20 12:15:00 PM,9.59,16.70,,,,
3263,02/27/20 12:30:00 PM,9.84,16.94,,,,
3264,02/27/20 12:45:00 PM,9.76,17.24,,,,
3265,02/27/20 01:00:00 PM,9.21,17.46,,,,
3266,02/27/20 01:15:00 PM,10.01,17.66,,,,
3267,02/27/20 01:30:00 PM,10.20,17.94,,,,
3268,02/27/20 01:45:00 PM,10.17,18.14,,,,
3269,02/27/20 02:00:00 PM,9.74,18.36,,,,
3270,02/27/20 02:15:00 PM,9.20,18.54,,,,
3271,02/27/20 02:30:00 PM,9.26,18.72,,,,
3272,02/27/20 02:45:00 PM,9.00,18.86,,,,
3273,02/27/20 03:00:00 PM,9.59,18.98,,,,
3274,02/27/20 03:15:00 PM,9.36,19.16,,,,
3275,02/27/20 03:30:00 PM,9.12,19.54,,,,
3276,02/27/20 03:45:00 PM,9.36,19.74,,,,
3277,02/27/20 04:00:00 PM,9.36,19.74,,,,
3278,02/27/20 04:15:00 PM,9.88,19.80,,,,
3279,02/27/20 04:30:00 PM,10.51,19.78,,,,
3280,02/27/20 04:45:00 PM,10.53,19.70,,,,
3281,02/27/20 05:00:00 PM,10.59,19.66,,,,
3282,02/27/20 05:15:00 PM,10.32,19.64,,,,
3283,02/27/20 05:30:00 PM,10.31,19.58,,,,
3284,02/27/20 05:45:00 PM,10.35,19.52,,,,
3285,02/27/20 06:00:00 PM,10.52,19.48,,,,
3286,02/27/20 06:15:00 PM,10.22,19.46,,,,
3287,02/27/20 06:30:00 PM,10.31,19.42,,,,
3288,02/27/20 06:45:00 PM,9.85,19.36,,,,
3289,02/27/20 07:00:00 PM,9.49,19.30,,,,
3290,02/27/20 07:15:00 PM,9.39,19.24,,,,
3291,02/27/20 07:30:00 PM,9.31,19.16,,,,
3292,02/27/20 07:45:00 PM,9.17,19.10,,,,
3293,02/27/20 08:00:00 PM,9.22,19.04,,,,
3294,02/27/20 08:15:00 PM,9.32,18.96,,,,
3295,02/27/20 08:30:00 PM,9.37,18.90,,,,
3296,02/27/20 08:45:00 PM,9.40,18.82,,,,
3297,02/27/20 09:00:00 PM,9.30,18.76,,,,
3298,02/27/20 09:15:00 PM,9.34,18.68,,,,
3299,02/27/20 09:30:00 PM,9.31,18.62,,,,
3300,02/27/20 09:45:00 PM,9.27,18.56,,,,
3301,02/27/20 10:00:00 PM,9.33,18.50,,,,
3302,02/27/20 10:15:00 PM,9.18,18.42,,,,
3303,02/27/20 10:30:00 PM,9.17,18.36,,,,
3304,02/27/20 10:45:00 PM,9.17,18.30,,,,
3305,02/27/20 11:00:00 PM,8.98,18.22,,,,
3306,02/27/20 11:15:00 PM,8.96,18.14,,,,
3307,02/27/20 11:30:00 PM,8.88,18.06,,,,
3308,02/27/20 11:45:00 PM,8.76,18.00,,,,
3309,02/28/20 12:00:00 AM,8.65,17.90,,,,
3310,02/28/20 12:15:00 AM,8.63,17.82,,,,
3311,02/28/20 12:30:00 AM,8.68,17.72,,,,
3312,02/28/20 12:45:00 AM,8.68,17.64,,,,
3313,02/28/20 01:00:00 AM,8.60,17.62,,,,
3314,02/28/20 01:15:00 AM,8.62,17.56,,,,
3315,02/28/20 01:30:00 AM,8.55,17.50,,,,
3316,02/28/20 01:45:00 AM,8.43,17.42,,,,
3317,02/28/20 02:00:00 AM,8.31,17.36,,,,
3318,02/28/20 02:15:00 AM,8.12,17.32,,,,
3319,02/28/20 02:30:00 AM,8.05,17.28,,,,
3320,02/28/20 02:45:00 AM,7.84,17.20,,,,
3321,02/28/20 03:00:00 AM,7.73,17.14,,,,
3322,02/28/20 03:15:00 AM,7.72,17.08,,,,
3323,02/28/20 03:30:00 AM,7.81,17.04,,,,
3324,02/28/20 03:45:00 AM,7.83,16.96,,,,
3325,02/28/20 04:00:00 AM,7.44,16.90,,,,
3326,02/28/20 04:15:00 AM,7.29,16.80,,,,
3327,02/28/20 04:30:00 AM,7.29,16.70,,,,
3328,02/28/20 04:45:00 AM,7.46,16.62,,,,
3329,02/28/20 05:00:00 AM,7.42,16.54,,,,
3330,02/28/20 05:15:00 AM,7.51,16.48,,,,
3331,02/28/20 05:30:00 AM,7.43,16.42,,,,
3332,02/28/20 05:45:00 AM,7.32,16.34,,,,
3333,02/28/20 06:00:00 AM,7.23,16.28,,,,
3334,02/28/20 06:15:00 AM,7.14,16.24,,,,
3335,02/28/20 06:30:00 AM,7.14,16.20,,,,
3336,02/28/20 06:45:00 AM,6.96,16.12,,,,
3337,02/28/20 07:00:00 AM,6.94,16.02,,,,
3338,02/28/20 07:15:00 AM,7.08,15.96,,,,
3339,02/28/20 07:30:00 AM,7.16,15.90,,,,
3340,02/28/20 07:45:00 AM,6.52,15.86,,,,
3341,02/28/20 08:00:00 AM,7.01,15.82,,,,
3342,02/28/20 08:15:00 AM,6.77,15.78,,,,
3343,02/28/20 08:30:00 AM,6.66,15.74,,,,
3344,02/28/20 08:45:00 AM,6.80,15.76,,,,
3345,02/28/20 09:00:00 AM,7.37,15.80,,,,
3346,02/28/20 09:15:00 AM,7.68,15.82,,,,
3347,02/28/20 09:30:00 AM,7.37,15.84,,,,
3348,02/28/20 09:45:00 AM,7.41,15.84,,,,
3349,02/28/20 10:00:00 AM,7.73,15.94,,,,
3350,02/28/20 10:15:00 AM,8.03,16.02,,,,
3351,02/28/20 10:30:00 AM,7.89,16.10,,,,
3352,02/28/20 10:45:00 AM,8.44,16.30,,,,
3353,02/28/20 11:00:00 AM,8.62,16.50,,,,
3354,02/28/20 11:15:00 AM,9.79,16.58,,,,
3355,02/28/20 11:30:00 AM,9.11,16.68,,,,
3356,02/28/20 11:45:00 AM,8.84,16.80,,,,
3357,02/28/20 12:00:00 PM,8.96,16.94,,,,
3358,02/28/20 12:15:00 PM,9.23,17.16,,,,
3359,02/28/20 12:30:00 PM,8.98,17.40,,,,
3360,02/28/20 12:45:00 PM,9.42,17.66,,,,
3361,02/28/20 01:00:00 PM,9.46,17.74,,,,
3362,02/28/20 01:15:00 PM,9.90,17.90,,,,
3363,02/28/20 01:30:00 PM,9.76,18.02,,,,
3364,02/28/20 01:45:00 PM,10.24,18.12,,,,
3365,02/28/20 02:00:00 PM,10.44,18.22,,,,
3366,02/28/20 02:15:00 PM,10.53,18.26,,,,
3367,02/28/20 02:30:00 PM,11.09,18.30,,,,
3368,02/28/20 02:45:00 PM,11.42,18.42,,,,
3369,02/28/20 03:00:00 PM,11.04,18.56,,,,
3370,02/28/20 03:15:00 PM,11.15,18.66,,,,
3371,02/28/20 03:30:00 PM,10.95,18.74,,,,
3372,02/28/20 03:45:00 PM,10.53,18.84,,,,
3373,02/28/20 04:00:00 PM,10.58,18.88,,,,
3374,02/28/20 04:15:00 PM,10.86,18.94,,,,
3375,02/28/20 04:30:00 PM,10.48,18.96,,,,
3376,02/28/20 04:45:00 PM,10.58,18.96,,,,
3377,02/28/20 05:00:00 PM,10.45,18.96,,,,
3378,02/28/20 05:15:00 PM,10.45,18.94,,,,
3379,02/28/20 05:30:00 PM,10.39,18.92,,,,
3380,02/28/20 05:45:00 PM,10.30,18.90,,,,
3381,02/28/20 06:00:00 PM,10.44,18.88,,,,
3382,02/28/20 06:15:00 PM,10.71,18.84,,,,
3383,02/28/20 06:30:00 PM,10.68,18.80,,,,
3384,02/28/20 06:45:00 PM,9.80,18.76,,,,
3385,02/28/20 07:00:00 PM,10.48,18.72,,,,
3386,02/28/20 07:15:00 PM,10.17,18.70,,,,
3387,02/28/20 07:30:00 PM,10.19,18.66,,,,
3388,02/28/20 07:45:00 PM,10.10,18.58,,,,
3389,02/28/20 08:00:00 PM,10.03,18.52,,,,
3390,02/28/20 08:15:00 PM,10.03,18.44,,,,
3391,02/28/20 08:30:00 PM,10.14,18.38,,,,
3392,02/28/20 08:45:00 PM,10.10,18.32,,,,
3393,02/28/20 09:00:00 PM,10.14,18.26,,,,
3394,02/28/20 09:15:00 PM,10.19,18.24,,,,
3395,02/28/20 09:30:00 PM,10.15,18.22,,,,
3396,02/28/20 09:45:00 PM,9.81,18.20,,,,
3397,02/28/20 10:00:00 PM,9.86,18.14,,,,
3398,02/28/20 10:15:00 PM,9.86,18.04,,,,
3399,02/28/20 10:30:00 PM,9.85,17.94,,,,
3400,02/28/20 10:45:00 PM,9.91,17.86,,,,
3401,02/28/20 11:00:00 PM,9.76,17.82,,,,
3402,02/28/20 11:15:00 PM,9.69,17.72,,,,
3403,02/28/20 11:30:00 PM,9.66,17.64,,,,
3404,02/28/20 11:45:00 PM,9.61,17.56,,,,
3405,02/29/20 12:00:00 AM,9.54,17.50,,,,
3406,02/29/20 12:15:00 AM,9.47,17.44,,,,
3407,02/29/20 12:30:00 AM,9.42,17.38,,,,
3408,02/29/20 12:45:00 AM,9.43,17.28,,,,
3409,02/29/20 01:00:00 AM,9.11,17.20,,,,
3410,02/29/20 01:15:00 AM,9.17,17.10,,,,
3411,02/29/20 01:30:00 AM,9.27,17.02,,,,
3412,02/29/20 01:45:00 AM,9.28,16.96,,,,
3413,02/29/20 02:00:00 AM,9.28,16.92,,,,
3414,02/29/20 02:15:00 AM,8.84,16.86,,,,
3415,02/29/20 02:30:00 AM,8.99,16.80,,,,
3416,02/29/20 02:45:00 AM,9.01,16.76,,,,
3417,02/29/20 03:00:00 AM,9.05,16.68,,,,
3418,02/29/20 03:15:00 AM,9.03,16.64,,,,
3419,02/29/20 03:30:00 AM,9.01,16.58,,,,
3420,02/29/20 03:45:00 AM,9.03,16.52,,,,
3421,02/29/20 04:00:00 AM,8.98,16.44,,,,
3422,02/29/20 04:15:00 AM,8.93,16.38,,,,
3423,02/29/20 04:30:00 AM,8.75,16.36,,,,
3424,02/29/20 04:45:00 AM,8.50,16.34,,,,
3425,02/29/20 05:00:00 AM,8.40,16.22,,,,
3426,02/29/20 05:15:00 AM,8.40,16.14,,,,
3427,02/29/20 05:30:00 AM,8.38,16.10,,,,
3428,02/29/20 05:45:00 AM,8.29,16.04,,,,
3429,02/29/20 06:00:00 AM,8.05,15.94,,,,
3430,02/29/20 06:15:00 AM,7.96,15.80,,,,
3431,02/29/20 06:30:00 AM,7.89,15.68,,,,
3432,02/29/20 06:45:00 AM,7.75,15.52,,,,
3433,02/29/20 07:00:00 AM,7.76,15.40,,,,
3434,02/29/20 07:15:00 AM,7.22,15.34,,,,
3435,02/29/20 07:30:00 AM,7.42,15.32,,,,
3436,02/29/20 07:45:00 AM,7.49,15.30,,,,
3437,02/29/20 08:00:00 AM,7.58,15.28,,,,
3438,02/29/20 08:15:00 AM,7.69,15.26,,,,
3439,02/29/20 08:30:00 AM,7.43,15.24,,,,
3440,02/29/20 08:45:00 AM,7.73,15.30,,,,
3441,02/29/20 09:00:00 AM,8.55,15.32,,,,
3442,02/29/20 09:15:00 AM,8.60,15.38,,,,
3443,02/29/20 09:30:00 AM,8.97,15.46,,,,
3444,02/29/20 09:45:00 AM,8.72,15.50,,,,
3445,02/29/20 10:00:00 AM,8.74,15.58,,,,
3446,02/29/20 10:15:00 AM,8.54,15.64,,,,
3447,02/29/20 10:30:00 AM,8.79,15.74,,,,
3448,02/29/20 10:45:00 AM,9.21,15.92,,,,
3449,02/29/20 11:00:00 AM,9.26,16.10,,,,
3450,02/29/20 11:15:00 AM,9.16,16.34,,,,
3451,02/29/20 11:30:00 AM,9.37,16.54,,,,
3452,02/29/20 11:45:00 AM,9.22,16.76,,,,
3453,02/29/20 12:00:00 PM,9.61,16.90,,,,
3454,02/29/20 12:15:00 PM,9.71,17.10,,,,
3455,02/29/20 12:30:00 PM,10.02,17.34,,,,
3456,02/29/20 12:45:00 PM,10.01,17.56,,,,
3457,02/29/20 01:00:00 PM,10.80,17.74,,,,
3458,02/29/20 01:15:00 PM,10.42,17.92,,,,
3459,02/29/20 01:30:00 PM,10.31,18.08,,,,
3460,02/29/20 01:45:00 PM,10.68,18.20,,,,
3461,02/29/20 02:00:00 PM,10.95,18.36,,,,
3462,02/29/20 02:15:00 PM,11.65,18.48,,,,
3463,02/29/20 02:30:00 PM,11.30,18.68,,,,
3464,02/29/20 02:45:00 PM,11.50,18.76,,,,
3465,02/29/20 03:00:00 PM,11.46,18.80,,,,
3466,02/29/20 03:15:00 PM,11.68,18.82,,,,
3467,02/29/20 03:30:00 PM,11.65,18.86,,,,
3468,02/29/20 03:45:00 PM,11.61,18.90,,,,
3469,02/29/20 04:00:00 PM,11.85,18.92,,,,
3470,02/29/20 04:15:00 PM,11.78,18.90,,,,
3471,02/29/20 04:30:00 PM,11.53,18.84,,,,
3472,02/29/20 04:45:00 PM,11.25,18.78,,,,
3473,02/29/20 05:00:00 PM,11.18,18.66,,,,
3474,02/29/20 05:15:00 PM,11.27,18.58,,,,
3475,02/29/20 05:30:00 PM,11.32,18.50,,,,
3476,02/29/20 05:45:00 PM,11.40,18.44,,,,
3477,02/29/20 06:00:00 PM,11.34,18.42,,,,
3478,02/29/20 06:15:00 PM,11.33,18.38,,,,
3479,02/29/20 06:30:00 PM,11.31,18.36,,,,
3480,02/29/20 06:45:00 PM,11.32,18.30,,,,
3481,02/29/20 07:00:00 PM,11.22,18.24,,,,
3482,02/29/20 07:15:00 PM,11.22,18.18,,,,
3483,02/29/20 07:30:00 PM,11.10,18.14,,,,
3484,02/29/20 07:45:00 PM,10.76,18.06,,,,
3485,02/29/20 08:00:00 PM,11.01,17.96,,,,
3486,02/29/20 08:15:00 PM,10.87,17.86,,,,
3487,02/29/20 08:30:00 PM,10.65,17.80,,,,
3488,02/29/20 08:45:00 PM,10.64,17.76,,,,
3489,02/29/20 09:00:00 PM,10.69,17.66,,,,
3490,02/29/20 09:15:00 PM,10.75,17.60,,,,
3491,02/29/20 09:30:00 PM,10.85,17.54,,,,
3492,02/29/20 09:45:00 PM,10.49,17.50,,,,
3493,02/29/20 10:00:00 PM,10.43,17.44,,,,
3494,02/29/20 10:15:00 PM,10.57,17.36,,,,
3495,02/29/20 10:30:00 PM,10.44,17.30,,,,
3496,02/29/20 10:45:00 PM,10.26,17.24,,,,
3497,02/29/20 11:00:00 PM,10.09,17.16,,,,
3498,02/29/20 11:15:00 PM,9.90,17.10,,,,
3499,02/29/20 11:30:00 PM,9.77,17.02,,,,
3500,02/29/20 11:45:00 PM,9.53,16.96,,,,
3501,03/01/20 12:00:00 AM,9.76,16.92,,,,
3502,03/01/20 12:15:00 AM,9.85,16.88,,,,
3503,03/01/20 12:30:00 AM,9.67,16.84,,,,
3504,03/01/20 12:45:00 AM,9.56,16.78,,,,
3505,03/01/20 01:00:00 AM,9.34,16.72,,,,
3506,03/01/20 01:15:00 AM,9.36,16.62,,,,
3507,03/01/20 01:30:00 AM,9.49,16.56,,,,
3508,03/01/20 01:45:00 AM,9.37,16.50,,,,
3509,03/01/20 02:00:00 AM,9.10,16.40,,,,
3510,03/01/20 02:15:00 AM,9.31,16.30,,,,
3511,03/01/20 02:30:00 AM,9.24,16.18,,,,
3512,03/01/20 02:45:00 AM,9.26,16.08,,,,
3513,03/01/20 03:00:00 AM,9.10,16.02,,,,
3514,03/01/20 03:15:00 AM,9.04,15.96,,,,
3515,03/01/20 03:30:00 AM,8.96,15.90,,,,
3516,03/01/20 03:45:00 AM,8.68,15.82,,,,
3517,03/01/20 04:00:00 AM,8.85,15.76,,,,
3518,03/01/20 04:15:00 AM,8.97,15.70,,,,
3519,03/01/20 04:30:00 AM,8.96,15.64,,,,
3520,03/01/20 04:45:00 AM,8.90,15.54,,,,
3521,03/01/20 05:00:00 AM,9.01,15.46,,,,
3522,03/01/20 05:15:00 AM,8.86,15.34,,,,
3523,03/01/20 05:30:00 AM,8.70,15.24,,,,
3524,03/01/20 05:45:00 AM,8.54,15.12,,,,
3525,03/01/20 06:00:00 AM,8.51,14.96,,,,
3526,03/01/20 06:15:00 AM,8.23,14.82,,,,
3527,03/01/20 06:30:00 AM,8.06,14.66,,,,
3528,03/01/20 06:45:00 AM,7.94,14.46,,,,
3529,03/01/20 07:00:00 AM,7.90,14.30,,,,
3530,03/01/20 07:15:00 AM,7.99,14.18,,,,
3531,03/01/20 07:30:00 AM,7.96,14.04,,,,
3532,03/01/20 07:45:00 AM,8.04,13.96,,,,
3533,03/01/20 08:00:00 AM,7.61,13.88,,,,
3534,03/01/20 08:15:00 AM,7.60,13.74,,,,
3535,03/01/20 08:30:00 AM,8.00,13.68,,,,
3536,03/01/20 08:45:00 AM,8.22,13.66,,,,
3537,03/01/20 09:00:00 AM,8.32,13.62,,,,
3538,03/01/20 09:15:00 AM,8.38,13.52,,,,
3539,03/01/20 09:30:00 AM,8.36,13.46,,,,
3540,03/01/20 09:45:00 AM,8.45,13.44,,,,
3541,03/01/20 10:00:00 AM,8.62,13.46,,,,
3542,03/01/20 10:15:00 AM,8.85,13.48,,,,
3543,03/01/20 10:30:00 AM,9.06,13.46,,,,
3544,03/01/20 10:45:00 AM,9.13,13.44,,,,
3545,03/01/20 11:00:00 AM,9.23,13.44,,,,
3546,03/01/20 11:15:00 AM,9.35,13.44,,,,
3547,03/01/20 11:30:00 AM,9.53,13.44,,,,
3548,03/01/20 11:45:00 AM,9.66,13.44,,,,
3549,03/01/20 12:00:00 PM,9.77,13.46,,,,
3550,03/01/20 12:15:00 PM,9.82,13.50,,,,
3551,03/01/20 12:30:00 PM,9.84,13.52,,,,
3552,03/01/20 12:45:00 PM,9.90,13.62,,,,
3553,03/01/20 01:00:00 PM,10.02,13.76,,,,
3554,03/01/20 01:15:00 PM,10.08,13.90,,,,
3555,03/01/20 01:30:00 PM,10.26,14.06,,,,
3556,03/01/20 01:45:00 PM,10.38,14.22,,,,
3557,03/01/20 02:00:00 PM,10.49,14.40,,,,
3558,03/01/20 02:15:00 PM,10.55,14.56,,,,
3559,03/01/20 02:30:00 PM,10.57,14.70,,,,
3560,03/01/20 02:45:00 PM,10.70,14.84,,,,
3561,03/01/20 03:00:00 PM,10.72,14.98,,,,
3562,03/01/20 03:15:00 PM,10.76,15.08,,,,
3563,03/01/20 03:30:00 PM,10.83,15.18,,,,
3564,03/01/20 03:45:00 PM,10.89,15.22,,,,
3565,03/01/20 04:00:00 PM,10.92,15.20,,,,
3566,03/01/20 04:15:00 PM,10.92,15.16,,,,
3567,03/01/20 04:30:00 PM,10.93,15.10,,,,
3568,03/01/20 04:45:00 PM,10.84,15.02,,,,
3569,03/01/20 05:00:00 PM,10.80,14.92,,,,
3570,03/01/20 05:15:00 PM,10.76,14.80,,,,
3571,03/01/20 05:30:00 PM,10.71,14.72,,,,
3572,03/01/20 05:45:00 PM,10.51,14.58,,,,
3573,03/01/20 06:00:00 PM,10.24,14.42,,,,
3574,03/01/20 06:15:00 PM,10.21,14.34,,,,
3575,03/01/20 06:30:00 PM,10.16,14.24,,,,
3576,03/01/20 06:45:00 PM,10.04,14.14,,,,
3577,03/01/20 07:00:00 PM,10.04,14.00,,,,
3578,03/01/20 07:15:00 PM,10.01,13.88,,,,
3579,03/01/20 07:30:00 PM,9.84,13.76,,,,
3580,03/01/20 07:45:00 PM,9.95,13.64,,,,
3581,03/01/20 08:00:00 PM,10.04,13.50,,,,
3582,03/01/20 08:15:00 PM,10.08,13.36,,,,
3583,03/01/20 08:30:00 PM,10.02,13.24,,,,
3584,03/01/20 08:45:00 PM,9.98,13.12,,,,
3585,03/01/20 09:00:00 PM,9.94,13.00,,,,
3586,03/01/20 09:15:00 PM,9.89,12.90,,,,
3587,03/01/20 09:30:00 PM,9.45,12.80,,,,
3588,03/01/20 09:45:00 PM,9.27,12.58,,,,
3589,03/01/20 10:00:00 PM,9.35,12.42,,,,
3590,03/01/20 10:15:00 PM,9.50,12.40,,,,
3591,03/01/20 10:30:00 PM,9.34,12.26,,,,
3592,03/01/20 10:45:00 PM,9.39,12.10,,,,
3593,03/01/20 11:00:00 PM,9.43,11.98,,,,
3594,03/01/20 11:15:00 PM,9.47,11.82,,,,
3595,03/01/20 11:30:00 PM,9.51,11.72,,,,
3596,03/01/20 11:45:00 PM,9.50,11.60,,,,
3597,03/02/20 12:00:00 AM,9.58,11.44,,,,
3598,03/02/20 12:15:00 AM,9.61,11.32,,,,
3599,03/02/20 12:30:00 AM,9.65,11.22,,,,
3600,03/02/20 12:45:00 AM,9.70,11.14,,,,
3601,03/02/20 01:00:00 AM,9.70,10.98,,,,
3602,03/02/20 01:15:00 AM,9.69,10.86,,,,
3603,03/02/20 01:30:00 AM,9.62,10.76,,,,
3604,03/02/20 01:45:00 AM,9.70,10.66,,,,
3605,03/02/20 02:00:00 AM,9.67,10.52,,,,
3606,03/02/20 02:15:00 AM,9.78,10.38,,,,
3607,03/02/20 02:30:00 AM,9.84,10.26,,,,
3608,03/02/20 02:45:00 AM,9.86,10.16,,,,
3609,03/02/20 03:00:00 AM,9.85,10.06,,,,
3610,03/02/20 03:15:00 AM,9.88,9.96,,,,
3611,03/02/20 03:30:00 AM,9.88,9.80,,,,
3612,03/02/20 03:45:00 AM,9.91,9.64,,,,
3613,03/02/20 04:00:00 AM,9.92,9.58,,,,
3614,03/02/20 04:15:00 AM,9.92,9.46,,,,
3615,03/02/20 04:30:00 AM,9.94,9.40,,,,
3616,03/02/20 04:45:00 AM,9.97,9.28,,,,
3617,03/02/20 05:00:00 AM,9.97,9.20,,,,
3618,03/02/20 05:15:00 AM,9.97,9.08,,,,
3619,03/02/20 05:30:00 AM,9.98,9.02,,,,
3620,03/02/20 05:45:00 AM,9.99,8.90,,,,
3621,03/02/20 06:00:00 AM,10.01,8.78,,,,
3622,03/02/20 06:15:00 AM,9.99,8.70,,,,
3623,03/02/20 06:30:00 AM,10.01,8.60,,,,
3624,03/02/20 06:45:00 AM,10.02,8.54,,,,
3625,03/02/20 07:00:00 AM,10.05,8.52,,,,
3626,03/02/20 07:15:00 AM,10.07,8.46,,,,
3627,03/02/20 07:30:00 AM,10.06,8.36,,,,
3628,03/02/20 07:45:00 AM,10.06,8.26,,,,
3629,03/02/20 08:00:00 AM,10.12,8.24,,,,
3630,03/02/20 08:15:00 AM,10.16,8.24,,,,
3631,03/02/20 08:30:00 AM,10.29,8.28,,,,
3632,03/02/20 08:45:00 AM,10.37,8.26,,,,
3633,03/02/20 09:00:00 AM,10.50,8.40,,,,
3634,03/02/20 09:15:00 AM,10.62,8.54,,,,
3635,03/02/20 09:30:00 AM,10.66,8.66,,,,
3636,03/02/20 09:45:00 AM,10.83,8.80,,,,
3637,03/02/20 10:00:00 AM,10.91,8.94,,,,
3638,03/02/20 10:15:00 AM,11.00,9.06,,,,
3639,03/02/20 10:30:00 AM,11.12,9.26,,,,
3640,03/02/20 10:45:00 AM,11.16,9.52,,,,
3641,03/02/20 11:00:00 AM,11.12,9.74,,,,
3642,03/02/20 11:15:00 AM,11.04,9.92,,,,
3643,03/02/20 11:30:00 AM,10.99,10.16,,,,
3644,03/02/20 11:45:00 AM,10.97,10.44,,,,
3645,03/02/20 12:00:00 PM,10.97,10.72,,,,
3646,03/02/20 12:15:00 PM,10.91,10.98,,,,
3647,03/02/20 12:30:00 PM,10.85,11.20,,,,
3648,03/02/20 12:45:00 PM,10.82,11.42,,,,
3649,03/02/20 01:00:00 PM,10.68,11.62,,,,
3650,03/02/20 01:15:00 PM,10.69,11.82,,,,
3651,03/02/20 01:30:00 PM,10.75,12.04,,,,
3652,03/02/20 01:45:00 PM,10.65,12.22,,,,
3653,03/02/20 02:00:00 PM,10.64,12.38,,,,
3654,03/02/20 02:15:00 PM,10.72,12.56,,,,
3655,03/02/20 02:30:00 PM,10.64,12.72,,,,
3656,03/02/20 02:45:00 PM,10.66,12.88,,,,
3657,03/02/20 03:00:00 PM,10.61,13.04,,,,
3658,03/02/20 03:15:00 PM,10.64,13.16,,,,
3659,03/02/20 03:30:00 PM,10.64,13.26,,,,
3660,03/02/20 03:45:00 PM,10.57,13.36,,,,
3661,03/02/20 04:00:00 PM,10.49,13.46,,,,
3662,03/02/20 04:15:00 PM,10.45,13.54,,,,
3663,03/02/20 04:30:00 PM,10.48,13.56,,,,
3664,03/02/20 04:45:00 PM,10.45,13.56,,,,
3665,03/02/20 05:00:00 PM,10.39,13.56,,,,
3666,03/02/20 05:15:00 PM,10.36,13.54,,,,
3667,03/02/20 05:30:00 PM,10.25,13.50,,,,
3668,03/02/20 05:45:00 PM,10.11,13.48,,,,
3669,03/02/20 06:00:00 PM,10.12,13.44,,,,
3670,03/02/20 06:15:00 PM,10.07,13.36,,,,
3671,03/02/20 06:30:00 PM,9.98,13.30,,,,
3672,03/02/20 06:45:00 PM,9.94,13.24,,,,
3673,03/02/20 07:00:00 PM,9.85,13.18,,,,
3674,03/02/20 07:15:00 PM,9.77,13.12,,,,
3675,03/02/20 07:30:00 PM,9.74,13.06,,,,
3676,03/02/20 07:45:00 PM,9.75,12.98,,,,
3677,03/02/20 08:00:00 PM,9.79,12.92,,,,
3678,03/02/20 08:15:00 PM,9.70,12.86,,,,
3679,03/02/20 08:30:00 PM,9.29,12.80,,,,
3680,03/02/20 08:45:00 PM,9.56,12.74,,,,
3681,03/02/20 09:00:00 PM,9.53,12.68,,,,
3682,03/02/20 09:15:00 PM,9.49,12.64,,,,
