Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,TotalVolume_ml,SplitFraction,Volumesubsampled_ml,Phylum,Class,Subclass,Order,Family,Genus,Species,male/female,LifeStage,abundance,Group
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,4,Cladocera
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,5,Cladocera
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,6,Cladocera
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,35,Cladocera
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,4,Cladocera
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,2,Copepoda
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,Collembola,,adult,1,Insecta
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrades,,adult,1,Tardigrada
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepodite,106,Copepoda
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepodite,10,Copepoda
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,1,Insecta
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthopoda,Insecta,0,Odonate,Odonata,Odonata,odonata,,larvae,1,Insecta
Mok USRR,4/11/19,net throw,4,5,13730,15088,153,30,150,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,22,Copepoda
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Arachnida,acari,0,0,0,mite,,adult,1,Arachnida
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,2,Cladocera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,31,Cladocera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,106,Cladocera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,Cladocera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,124,Cladocera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,8,Cladocera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,1,Cladocera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,4,Cladocera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,Copepoda
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,6,Rotifera
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,101,Copepoda
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,4,Copepoda
Cos Beach,4/11/19,net throw,4,5,25525,27668,153,30,100,1,5,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,1,Insecta
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,1,Arachnida
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,1,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,25,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,4,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,17,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,85,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,5,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Holopediidae,Holopediidae,Holopediidae,,adult,2,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Scapholeberis,mucronata,,adult,1,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,29,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,2,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,9,Cladocera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,4,Copepoda
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthopoda,Insecta,0,0,0,0,terrestrial,,adult,2,Insecta
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,,adult,2,Nematoda
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,1,Ostracoda
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,23,Rotifera
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepodite,109,Copepoda
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepodite,13,Copepoda
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,5,Insecta
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,Ephemeroptera,,larvae,1,Insecta
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthopoda,Insecta,0,Odonate,Odonata,Odonata,odonata,,larvae,1,Insecta
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,42,Copepoda
Mok USRR,4/25/19,net throw,4,5,342347,344074,153,30,150,1,16,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,Copepoda
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,29,Cladocera
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,106,Cladocera
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,111,Cladocera
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,47,Cladocera
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,Cladocera
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,2,Cladocera
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,3,Cladocera
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,3,Copepoda
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,3,Ostracoda
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,1,Ostracoda
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,23,Copepoda
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,1,Cladocera
Cos Beach,4/25/19,net throw,4,5,352677,354026,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,4,Copepoda
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,9,Cladocera
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,2,Cladocera
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,18,Cladocera
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,164,Cladocera
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,Cladocera
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,4,Cladocera
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,1,Cladocera
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,3,Copepoda
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,3,Copepoda
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,1,Copepoda
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,39,Rotifera
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,324,Copepoda
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,14,Copepoda
Baby Marsh,4/26/19,net throw,4,5,376424,377989,153,30,100,1,1,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,Copepoda
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,67,Cladocera
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,9,Cladocera
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,Cladocera
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,5,Cladocera
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,Cladocera
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,2,Cladocera
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,Copepoda
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Cnidaria,Hydrozoa,Leptolinae,Anthomedusae,Hydridae,Hydra,hydra,,adult,1,Hydrozoa
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,5,Rotifera
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,101,Copepoda
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,2,Copepoda
XSSAC,5/6/19,net throw,4,5,86445,87148,153,30,100,1,7,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,1,Copepoda
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,12,Cladocera
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,3,Cladocera
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,4,Cladocera
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,95,Cladocera
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,Cladocera
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,1,Cladocera
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,2,Cladocera
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,11,Copepoda
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,7,Copepoda
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,41,Copepoda
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,8,Ostracoda
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,74,Copepoda
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,95,Copepoda
Baby Marsh,5/7/19,net throw,4,5,87181,89218,153,30,150,1,4,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,6,Copepoda
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,1,Annelida
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,3,Arachnida
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,2,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,21,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,7,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,33,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,102,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,5,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphnia,mendotae,,adult,1,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,9,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,1,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,3,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,7,Copepoda
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Cnidaria,Hydrozoa,Leptolinae,Anthomedusae,Hydridae,Hydra,hydra,,adult,2,Hydrozoa
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,,adult,14,Nematoda
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,1,Ostracoda
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,8,Rotifera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrades,,adult,10,Tardigrada
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepodite,72,Copepoda
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepodite,9,Copepoda
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,1,Cladocera
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,8,Insecta
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,larvae,2,Insecta
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthopoda,Insecta,0,Odonate,Odonata,Odonata,odonata,,larvae,1,Insecta
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthopoda,Insecta,0,Trichoptera,0,0,tricoptera,,larvae,1,Insecta
Mok USRR,5/8/19,net throw,4,5,95839,97565,153,30,150,1,25,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,7,Copepoda
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,100,Cladocera
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,17,Cladocera
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,7,Cladocera
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,1,Cladocera
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,Copepoda
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,Copepoda
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,1,Ostracoda
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,2,Rotifera
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,62,Copepoda
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,2,Copepoda
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,2,Copepoda
Cos Beach,5/8/19,net throw,4,5,112627,114614,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,Copepoda
XSSAC,5/21/19,net throw,4,5,393647,394232,153,30,100,1,8,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,1,Arachnida
XSSAC,5/21/19,net throw,4,5,393647,394232,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,1,Cladocera
XSSAC,5/21/19,net throw,4,5,393647,394232,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,108,Cladocera
XSSAC,5/21/19,net throw,4,5,393647,394232,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,5,Cladocera
