"Plot Title: 20568254"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568254, SEN S/N: 20568254)","Temp, °C (LGR S/N: 20568254, SEN S/N: 20568254)","Sensor Data Error (LGR S/N: 20568254)","Coupler Detached (LGR S/N: 20568254)","Coupler Attached (LGR S/N: 20568254)","Host Connected (LGR S/N: 20568254)","Stopped (LGR S/N: 20568254)","End Of File (LGR S/N: 20568254)"
2081,04/16/19 04:00:00 AM,9.99,12.90,,,,,,
2082,04/16/19 04:15:00 AM,10.02,12.90,,,,,,
2083,04/16/19 04:30:00 AM,10.00,12.88,,,,,,
2084,04/16/19 04:45:00 AM,10.00,12.88,,,,,,
2085,04/16/19 05:00:00 AM,10.00,12.86,,,,,,
2086,04/16/19 05:15:00 AM,10.01,12.86,,,,,,
2087,04/16/19 05:30:00 AM,10.00,12.84,,,,,,
2088,04/16/19 05:45:00 AM,9.99,12.84,,,,,,
2089,04/16/19 06:00:00 AM,9.99,12.82,,,,,,
2090,04/16/19 06:15:00 AM,9.98,12.82,,,,,,
2091,04/16/19 06:30:00 AM,9.99,12.80,,,,,,
2092,04/16/19 06:45:00 AM,10.00,12.78,,,,,,
2093,04/16/19 07:00:00 AM,10.00,12.78,,,,,,
2094,04/16/19 07:15:00 AM,10.01,12.74,,,,,,
2095,04/16/19 07:30:00 AM,10.02,12.72,,,,,,
2096,04/16/19 07:45:00 AM,10.00,12.72,,,,,,
2097,04/16/19 08:00:00 AM,10.01,12.70,,,,,,
2098,04/16/19 08:15:00 AM,10.01,12.68,,,,,,
2099,04/16/19 08:30:00 AM,9.99,12.68,,,,,,
2100,04/16/19 08:45:00 AM,10.02,12.68,,,,,,
2101,04/16/19 09:00:00 AM,10.02,12.68,,,,,,
2102,04/16/19 09:15:00 AM,10.03,12.68,,,,,,
2103,04/16/19 09:30:00 AM,10.02,12.68,,,,,,
2104,04/16/19 09:45:00 AM,10.04,12.68,,,,,,
2105,04/16/19 10:00:00 AM,10.05,12.68,,,,,,
2106,04/16/19 10:15:00 AM,10.05,12.70,,,,,,
2107,04/16/19 10:30:00 AM,10.04,12.70,,,,,,
2108,04/16/19 10:45:00 AM,10.05,12.70,,,,,,
2109,04/16/19 11:00:00 AM,10.05,12.70,,,,,,
2110,04/16/19 11:15:00 AM,10.04,12.70,,,,,,
2111,04/16/19 11:30:00 AM,10.04,12.72,,,,,,
2112,04/16/19 11:45:00 AM,10.05,12.72,,,,,,
2113,04/16/19 12:00:00 PM,10.05,12.72,,,,,,
2114,04/16/19 12:15:00 PM,10.08,12.74,,,,,,
2115,04/16/19 12:30:00 PM,10.08,12.78,,,,,,
2116,04/16/19 12:45:00 PM,10.08,12.78,,,,,,
2117,04/16/19 01:00:00 PM,10.07,12.82,,,,,,
2118,04/16/19 01:15:00 PM,10.07,12.84,,,,,,
2119,04/16/19 01:30:00 PM,10.07,12.86,,,,,,
2120,04/16/19 01:45:00 PM,10.05,12.88,,,,,,
2121,04/16/19 02:00:00 PM,10.04,12.92,,,,,,
2122,04/16/19 02:15:00 PM,10.08,12.94,,,,,,
2123,04/16/19 02:30:00 PM,10.05,12.96,,,,,,
2124,04/16/19 02:45:00 PM,10.09,12.98,,,,,,
2125,04/16/19 03:00:00 PM,10.05,13.00,,,,,,
2126,04/16/19 03:15:00 PM,10.07,13.02,,,,,,
2127,04/16/19 03:30:00 PM,10.08,13.02,,,,,,
2128,04/16/19 03:45:00 PM,10.08,13.06,,,,,,
2129,04/16/19 04:00:00 PM,10.07,13.06,,,,,,
2130,04/16/19 04:15:00 PM,10.09,13.08,,,,,,
2131,04/16/19 04:30:00 PM,10.08,13.12,,,,,,
2132,04/16/19 04:45:00 PM,10.11,13.14,,,,,,
2133,04/16/19 05:00:00 PM,10.10,13.16,,,,,,
2134,04/16/19 05:15:00 PM,10.11,13.18,,,,,,
2135,04/16/19 05:30:00 PM,10.13,13.20,,,,,,
2136,04/16/19 05:45:00 PM,10.11,13.22,,,,,,
2137,04/16/19 06:00:00 PM,10.12,13.24,,,,,,
2138,04/16/19 06:15:00 PM,10.13,13.26,,,,,,
2139,04/16/19 06:30:00 PM,10.12,13.28,,,,,,
2140,04/16/19 06:45:00 PM,10.12,13.30,,,,,,
2141,04/16/19 07:00:00 PM,10.12,13.32,,,,,,
2142,04/16/19 07:15:00 PM,10.12,13.34,,,,,,
2143,04/16/19 07:30:00 PM,10.11,13.34,,,,,,
2144,04/16/19 07:45:00 PM,10.12,13.36,,,,,,
2145,04/16/19 08:00:00 PM,10.12,13.36,,,,,,
2146,04/16/19 08:15:00 PM,10.11,13.36,,,,,,
2147,04/16/19 08:30:00 PM,10.13,13.36,,,,,,
2148,04/16/19 08:45:00 PM,10.12,13.36,,,,,,
2149,04/16/19 09:00:00 PM,10.11,13.38,,,,,,
2150,04/16/19 09:15:00 PM,10.02,13.38,,,,,,
2151,04/16/19 09:30:00 PM,10.05,13.38,,,,,,
2152,04/16/19 09:45:00 PM,10.09,13.36,,,,,,
2153,04/16/19 10:00:00 PM,10.07,13.36,,,,,,
2154,04/16/19 10:15:00 PM,10.11,13.36,,,,,,
2155,04/16/19 10:30:00 PM,10.12,13.36,,,,,,
2156,04/16/19 10:45:00 PM,10.10,13.34,,,,,,
2157,04/16/19 11:00:00 PM,10.09,13.34,,,,,,
2158,04/16/19 11:15:00 PM,10.10,13.32,,,,,,
2159,04/16/19 11:30:00 PM,10.11,13.32,,,,,,
2160,04/16/19 11:45:00 PM,10.11,13.30,,,,,,
2161,04/17/19 12:00:00 AM,10.11,13.28,,,,,,
2162,04/17/19 12:15:00 AM,10.09,13.26,,,,,,
2163,04/17/19 12:30:00 AM,10.10,13.24,,,,,,
2164,04/17/19 12:45:00 AM,10.10,13.22,,,,,,
2165,04/17/19 01:00:00 AM,10.09,13.20,,,,,,
2166,04/17/19 01:15:00 AM,10.08,13.18,,,,,,
2167,04/17/19 01:30:00 AM,10.08,13.16,,,,,,
2168,04/17/19 01:45:00 AM,10.08,13.14,,,,,,
2169,04/17/19 02:00:00 AM,10.05,13.14,,,,,,
2170,04/17/19 02:15:00 AM,10.07,13.12,,,,,,
2171,04/17/19 02:30:00 AM,10.05,13.10,,,,,,
2172,04/17/19 02:45:00 AM,10.09,13.08,,,,,,
2173,04/17/19 03:00:00 AM,10.07,13.06,,,,,,
2174,04/17/19 03:15:00 AM,10.04,13.06,,,,,,
2175,04/17/19 03:30:00 AM,10.00,13.04,,,,,,
2176,04/17/19 03:45:00 AM,9.99,13.04,,,,,,
2177,04/17/19 04:00:00 AM,9.91,13.02,,,,,,
2178,04/17/19 04:15:00 AM,10.04,13.02,,,,,,
2179,04/17/19 04:30:00 AM,9.96,13.00,,,,,,
2180,04/17/19 04:45:00 AM,10.01,13.00,,,,,,
2181,04/17/19 05:00:00 AM,10.03,12.98,,,,,,
2182,04/17/19 05:15:00 AM,10.00,12.98,,,,,,
2183,04/17/19 05:30:00 AM,10.03,12.98,,,,,,
2184,04/17/19 05:45:00 AM,10.01,12.98,,,,,,
2185,04/17/19 06:00:00 AM,10.02,12.96,,,,,,
2186,04/17/19 06:15:00 AM,10.00,12.96,,,,,,
2187,04/17/19 06:30:00 AM,10.00,12.96,,,,,,
2188,04/17/19 06:45:00 AM,10.01,12.94,,,,,,
2189,04/17/19 07:00:00 AM,10.01,12.94,,,,,,
2190,04/17/19 07:15:00 AM,10.01,12.94,,,,,,
2191,04/17/19 07:30:00 AM,10.01,12.92,,,,,,
2192,04/17/19 07:45:00 AM,10.01,12.92,,,,,,
2193,04/17/19 08:00:00 AM,10.01,12.92,,,,,,
2194,04/17/19 08:15:00 AM,10.02,12.92,,,,,,
2195,04/17/19 08:30:00 AM,10.02,12.92,,,,,,
2196,04/17/19 08:45:00 AM,10.01,12.92,,,,,,
2197,04/17/19 09:00:00 AM,10.01,12.94,,,,,,
2198,04/17/19 09:15:00 AM,10.01,12.94,,,,,,
2199,04/17/19 09:30:00 AM,10.03,12.96,,,,,,
2200,04/17/19 09:45:00 AM,10.01,12.96,,,,,,
2201,04/17/19 10:00:00 AM,10.03,12.98,,,,,,
2202,04/17/19 10:15:00 AM,10.03,12.98,,,,,,
2203,04/17/19 10:30:00 AM,10.02,13.00,,,,,,
2204,04/17/19 10:45:00 AM,10.01,13.02,,,,,,
2205,04/17/19 11:00:00 AM,10.02,13.04,,,,,,
2206,04/17/19 11:15:00 AM,10.03,13.04,,,,,,
2207,04/17/19 11:30:00 AM,10.04,13.06,,,,,,
2208,04/17/19 11:45:00 AM,10.02,13.08,,,,,,
2209,04/17/19 12:00:00 PM,10.05,13.10,,,,,,
2210,04/17/19 12:15:00 PM,10.05,13.12,,,,,,
2211,04/17/19 12:30:00 PM,10.07,13.14,,,,,,
2212,04/17/19 12:45:00 PM,10.07,13.16,,,,,,
2213,04/17/19 01:00:00 PM,10.07,13.20,,,,,,
2214,04/17/19 01:15:00 PM,10.04,13.22,,,,,,
2215,04/17/19 01:30:00 PM,10.08,13.24,,,,,,
2216,04/17/19 01:45:00 PM,10.10,13.26,,,,,,
2217,04/17/19 02:00:00 PM,10.09,13.32,,,,,,
2218,04/17/19 02:15:00 PM,10.08,13.36,,,,,,
2219,04/17/19 02:30:00 PM,10.09,13.38,,,,,,
2220,04/17/19 02:45:00 PM,10.07,13.42,,,,,,
2221,04/17/19 03:00:00 PM,10.07,13.46,,,,,,
2222,04/17/19 03:15:00 PM,10.12,13.50,,,,,,
2223,04/17/19 03:30:00 PM,10.12,13.52,,,,,,
2224,04/17/19 03:45:00 PM,10.13,13.56,,,,,,
2225,04/17/19 04:00:00 PM,10.16,13.60,,,,,,
2226,04/17/19 04:15:00 PM,10.14,13.62,,,,,,
2227,04/17/19 04:30:00 PM,10.13,13.66,,,,,,
2228,04/17/19 04:45:00 PM,10.16,13.70,,,,,,
2229,04/17/19 05:00:00 PM,10.16,13.72,,,,,,
2230,04/17/19 05:15:00 PM,10.14,13.74,,,,,,
2231,04/17/19 05:30:00 PM,10.12,13.76,,,,,,
2232,04/17/19 05:45:00 PM,10.14,13.76,,,,,,
2233,04/17/19 06:00:00 PM,10.15,13.78,,,,,,
2234,04/17/19 06:15:00 PM,10.14,13.80,,,,,,
2235,04/17/19 06:30:00 PM,10.13,13.80,,,,,,
2236,04/17/19 06:45:00 PM,10.16,13.82,,,,,,
2237,04/17/19 07:00:00 PM,10.14,13.82,,,,,,
2238,04/17/19 07:15:00 PM,10.17,13.84,,,,,,
2239,04/17/19 07:30:00 PM,10.14,13.84,,,,,,
2240,04/17/19 07:45:00 PM,10.15,13.84,,,,,,
2241,04/17/19 08:00:00 PM,10.15,13.84,,,,,,
2242,04/17/19 08:15:00 PM,10.15,13.84,,,,,,
2243,04/17/19 08:30:00 PM,10.15,13.84,,,,,,
2244,04/17/19 08:45:00 PM,10.15,13.82,,,,,,
2245,04/17/19 09:00:00 PM,10.15,13.82,,,,,,
2246,04/17/19 09:15:00 PM,10.16,13.82,,,,,,
2247,04/17/19 09:30:00 PM,10.16,13.80,,,,,,
2248,04/17/19 09:45:00 PM,9.95,13.80,,,,,,
2249,04/17/19 10:00:00 PM,10.08,13.78,,,,,,
2250,04/17/19 10:15:00 PM,9.78,13.78,,,,,,
2251,04/17/19 10:30:00 PM,10.13,13.76,,,,,,
2252,04/17/19 10:45:00 PM,10.00,13.74,,,,,,
2253,04/17/19 11:00:00 PM,10.09,13.74,,,,,,
2254,04/17/19 11:15:00 PM,10.10,13.72,,,,,,
2255,04/17/19 11:30:00 PM,10.10,13.70,,,,,,
2256,04/17/19 11:45:00 PM,9.98,13.70,,,,,,
2257,04/18/19 12:00:00 AM,10.15,13.70,,,,,,
2258,04/18/19 12:15:00 AM,10.14,13.70,,,,,,
2259,04/18/19 12:30:00 AM,10.14,13.70,,,,,,
2260,04/18/19 12:45:00 AM,10.14,13.70,,,,,,
2261,04/18/19 01:00:00 AM,10.14,13.70,,,,,,
2262,04/18/19 01:15:00 AM,10.12,13.70,,,,,,
2263,04/18/19 01:30:00 AM,10.12,13.70,,,,,,
2264,04/18/19 01:45:00 AM,10.07,13.68,,,,,,
2265,04/18/19 02:00:00 AM,10.08,13.64,,,,,,
2266,04/18/19 02:15:00 AM,10.08,13.62,,,,,,
2267,04/18/19 02:30:00 AM,10.04,13.62,,,,,,
2268,04/18/19 02:45:00 AM,10.07,13.60,,,,,,
2269,04/18/19 03:00:00 AM,10.08,13.58,,,,,,
2270,04/18/19 03:15:00 AM,10.05,13.58,,,,,,
2271,04/18/19 03:30:00 AM,10.07,13.56,,,,,,
2272,04/18/19 03:45:00 AM,10.04,13.54,,,,,,
2273,04/18/19 04:00:00 AM,10.05,13.54,,,,,,
2274,04/18/19 04:15:00 AM,10.01,13.52,,,,,,
2275,04/18/19 04:30:00 AM,10.00,13.52,,,,,,
2276,04/18/19 04:45:00 AM,10.01,13.50,,,,,,
2277,04/18/19 05:00:00 AM,10.02,13.48,,,,,,
2278,04/18/19 05:15:00 AM,10.03,13.48,,,,,,
2279,04/18/19 05:30:00 AM,10.02,13.46,,,,,,
2280,04/18/19 05:45:00 AM,10.01,13.46,,,,,,
2281,04/18/19 06:00:00 AM,10.00,13.44,,,,,,
2282,04/18/19 06:15:00 AM,10.03,13.44,,,,,,
2283,04/18/19 06:30:00 AM,10.02,13.44,,,,,,
2284,04/18/19 06:45:00 AM,10.00,13.42,,,,,,
2285,04/18/19 07:00:00 AM,10.01,13.42,,,,,,
2286,04/18/19 07:15:00 AM,10.01,13.42,,,,,,
2287,04/18/19 07:30:00 AM,10.00,13.40,,,,,,
2288,04/18/19 07:45:00 AM,10.00,13.40,,,,,,
2289,04/18/19 08:00:00 AM,9.98,13.40,,,,,,
2290,04/18/19 08:15:00 AM,10.01,13.42,,,,,,
2291,04/18/19 08:30:00 AM,10.03,13.42,,,,,,
2292,04/18/19 08:45:00 AM,10.00,13.42,,,,,,
2293,04/18/19 09:00:00 AM,10.02,13.42,,,,,,
2294,04/18/19 09:15:00 AM,10.01,13.44,,,,,,
2295,04/18/19 09:30:00 AM,10.01,13.46,,,,,,
2296,04/18/19 09:45:00 AM,10.01,13.46,,,,,,
2297,04/18/19 10:00:00 AM,10.04,13.48,,,,,,
2298,04/18/19 10:15:00 AM,10.02,13.50,,,,,,
2299,04/18/19 10:30:00 AM,10.04,13.50,,,,,,
2300,04/18/19 10:45:00 AM,10.04,13.52,,,,,,
2301,04/18/19 11:00:00 AM,10.04,13.54,,,,,,
2302,04/18/19 11:15:00 AM,10.03,13.54,,,,,,
2303,04/18/19 11:30:00 AM,10.02,13.58,,,,,,
2304,04/18/19 11:45:00 AM,10.03,13.60,,,,,,
2305,04/18/19 12:00:00 PM,10.08,13.62,,,,,,
2306,04/18/19 12:15:00 PM,10.01,13.64,,,,,,
2307,04/18/19 12:30:00 PM,10.08,13.68,,,,,,
2308,04/18/19 12:45:00 PM,10.05,13.70,,,,,,
2309,04/18/19 01:00:00 PM,10.05,13.72,,,,,,
2310,04/18/19 01:15:00 PM,10.09,13.76,,,,,,
2311,04/18/19 01:30:00 PM,10.10,13.78,,,,,,
2312,04/18/19 01:45:00 PM,10.08,13.84,,,,,,
2313,04/18/19 02:00:00 PM,10.10,13.86,,,,,,
2314,04/18/19 02:15:00 PM,10.09,13.92,,,,,,
2315,04/18/19 02:30:00 PM,10.10,13.94,,,,,,
2316,04/18/19 02:45:00 PM,10.10,13.98,,,,,,
2317,04/18/19 03:00:00 PM,10.09,14.02,,,,,,
2318,04/18/19 03:15:00 PM,10.10,14.08,,,,,,
2319,04/18/19 03:30:00 PM,10.10,14.10,,,,,,
2320,04/18/19 03:45:00 PM,10.09,14.16,,,,,,
2321,04/18/19 04:00:00 PM,10.13,14.20,,,,,,
2322,04/18/19 04:15:00 PM,10.09,14.24,,,,,,
2323,04/18/19 04:30:00 PM,10.10,14.28,,,,,,
2324,04/18/19 04:45:00 PM,10.12,14.28,,,,,,
2325,04/18/19 05:00:00 PM,10.10,14.32,,,,,,
2326,04/18/19 05:15:00 PM,10.11,14.32,,,,,,
2327,04/18/19 05:30:00 PM,10.11,14.34,,,,,,
2328,04/18/19 05:45:00 PM,10.11,14.36,,,,,,
2329,04/18/19 06:00:00 PM,10.12,14.36,,,,,,
2330,04/18/19 06:15:00 PM,10.12,14.38,,,,,,
2331,04/18/19 06:30:00 PM,10.12,14.38,,,,,,
2332,04/18/19 06:45:00 PM,10.13,14.38,,,,,,
2333,04/18/19 07:00:00 PM,10.15,14.38,,,,,,
2334,04/18/19 07:15:00 PM,10.13,14.40,,,,,,
2335,04/18/19 07:30:00 PM,10.15,14.38,,,,,,
2336,04/18/19 07:45:00 PM,10.15,14.38,,,,,,
2337,04/18/19 08:00:00 PM,10.15,14.38,,,,,,
2338,04/18/19 08:15:00 PM,10.17,14.38,,,,,,
2339,04/18/19 08:30:00 PM,10.17,14.38,,,,,,
2340,04/18/19 08:45:00 PM,10.19,14.38,,,,,,
2341,04/18/19 09:00:00 PM,10.19,14.38,,,,,,
2342,04/18/19 09:15:00 PM,10.19,14.36,,,,,,
2343,04/18/19 09:30:00 PM,10.18,14.36,,,,,,
2344,04/18/19 09:45:00 PM,10.19,14.36,,,,,,
2345,04/18/19 10:00:00 PM,10.17,14.36,,,,,,
2346,04/18/19 10:15:00 PM,10.19,14.36,,,,,,
2347,04/18/19 10:30:00 PM,10.19,14.34,,,,,,
2348,04/18/19 10:45:00 PM,10.18,14.34,,,,,,
2349,04/18/19 11:00:00 PM,10.18,14.34,,,,,,
2350,04/18/19 11:15:00 PM,10.17,14.32,,,,,,
2351,04/18/19 11:30:00 PM,10.18,14.32,,,,,,
2352,04/18/19 11:45:00 PM,10.16,14.32,,,,,,
2353,04/19/19 12:00:00 AM,10.15,14.32,,,,,,
2354,04/19/19 12:15:00 AM,10.15,14.30,,,,,,
2355,04/19/19 12:30:00 AM,10.14,14.30,,,,,,
2356,04/19/19 12:45:00 AM,10.15,14.30,,,,,,
2357,04/19/19 01:00:00 AM,10.17,14.30,,,,,,
2358,04/19/19 01:15:00 AM,10.13,14.28,,,,,,
2359,04/19/19 01:30:00 AM,10.13,14.28,,,,,,
2360,04/19/19 01:45:00 AM,10.11,14.28,,,,,,
2361,04/19/19 02:00:00 AM,10.13,14.28,,,,,,
2362,04/19/19 02:15:00 AM,10.09,14.28,,,,,,
2363,04/19/19 02:30:00 AM,10.09,14.28,,,,,,
2364,04/19/19 02:45:00 AM,10.09,14.28,,,,,,
2365,04/19/19 03:00:00 AM,10.08,14.28,,,,,,
2366,04/19/19 03:15:00 AM,10.07,14.28,,,,,,
2367,04/19/19 03:30:00 AM,10.08,14.28,,,,,,
2368,04/19/19 03:45:00 AM,10.05,14.26,,,,,,
2369,04/19/19 04:00:00 AM,10.05,14.26,,,,,,
2370,04/19/19 04:15:00 AM,10.02,14.24,,,,,,
2371,04/19/19 04:30:00 AM,10.03,14.22,,,,,,
2372,04/19/19 04:45:00 AM,10.03,14.22,,,,,,
2373,04/19/19 05:00:00 AM,10.01,14.20,,,,,,
2374,04/19/19 05:15:00 AM,10.00,14.20,,,,,,
2375,04/19/19 05:30:00 AM,10.00,14.18,,,,,,
2376,04/19/19 05:45:00 AM,10.00,14.18,,,,,,
2377,04/19/19 06:00:00 AM,9.99,14.16,,,,,,
2378,04/19/19 06:15:00 AM,9.97,14.16,,,,,,
2379,04/19/19 06:30:00 AM,9.98,14.14,,,,,,
2380,04/19/19 06:45:00 AM,9.95,14.14,,,,,,
2381,04/19/19 07:00:00 AM,9.95,14.12,,,,,,
2382,04/19/19 07:15:00 AM,9.96,14.12,,,,,,
2383,04/19/19 07:30:00 AM,9.96,14.12,,,,,,
2384,04/19/19 07:45:00 AM,9.94,14.12,,,,,,
2385,04/19/19 08:00:00 AM,9.94,14.12,,,,,,
2386,04/19/19 08:15:00 AM,9.94,14.14,,,,,,
2387,04/19/19 08:30:00 AM,9.96,14.14,,,,,,
2388,04/19/19 08:45:00 AM,9.93,14.14,,,,,,
2389,04/19/19 09:00:00 AM,9.93,14.16,,,,,,
2390,04/19/19 09:15:00 AM,9.92,14.16,,,,,,
2391,04/19/19 09:30:00 AM,9.93,14.18,,,,,,
2392,04/19/19 09:45:00 AM,9.90,14.20,,,,,,
2393,04/19/19 10:00:00 AM,9.90,14.22,,,,,,
2394,04/19/19 10:15:00 AM,9.90,14.26,,,,,,
2395,04/19/19 10:30:00 AM,9.92,14.28,,,,,,
2396,04/19/19 10:45:00 AM,9.91,14.30,,,,,,
2397,04/19/19 11:00:00 AM,9.90,14.34,,,,,,
2398,04/19/19 11:15:00 AM,9.88,14.36,,,,,,
2399,04/19/19 11:30:00 AM,9.89,14.38,,,,,,
2400,04/19/19 11:45:00 AM,9.92,14.42,,,,,,
2401,04/19/19 12:00:00 PM,9.88,14.44,,,,,,
2402,04/19/19 12:15:00 PM,9.90,14.46,,,,,,
2403,04/19/19 12:30:00 PM,9.90,14.46,,,,,,
2404,04/19/19 12:45:00 PM,9.93,14.48,,,,,,
2405,04/19/19 01:00:00 PM,9.91,14.52,,,,,,
2406,04/19/19 01:15:00 PM,9.92,14.54,,,,,,
2407,04/19/19 01:30:00 PM,9.93,14.58,,,,,,
2408,04/19/19 01:45:00 PM,9.94,14.60,,,,,,
2409,04/19/19 02:00:00 PM,9.93,14.62,,,,,,
2410,04/19/19 02:15:00 PM,9.95,14.66,,,,,,
2411,04/19/19 02:30:00 PM,9.95,14.68,,,,,,
2412,04/19/19 02:45:00 PM,9.91,14.72,,,,,,
2413,04/19/19 03:00:00 PM,9.95,14.78,,,,,,
2414,04/19/19 03:15:00 PM,9.97,14.80,,,,,,
2415,04/19/19 03:30:00 PM,9.97,14.84,,,,,,
2416,04/19/19 03:45:00 PM,9.97,14.90,,,,,,
2417,04/19/19 04:00:00 PM,9.98,14.94,,,,,,
2418,04/19/19 04:15:00 PM,9.99,14.98,,,,,,
2419,04/19/19 04:30:00 PM,9.99,15.00,,,,,,
2420,04/19/19 04:45:00 PM,10.02,15.04,,,,,,
2421,04/19/19 05:00:00 PM,9.98,15.06,,,,,,
2422,04/19/19 05:15:00 PM,9.97,15.08,,,,,,
2423,04/19/19 05:30:00 PM,9.96,15.08,,,,,,
2424,04/19/19 05:45:00 PM,9.97,15.10,,,,,,
2425,04/19/19 06:00:00 PM,9.97,15.12,,,,,,
2426,04/19/19 06:15:00 PM,10.03,15.14,,,,,,
2427,04/19/19 06:30:00 PM,10.04,15.16,,,,,,
2428,04/19/19 06:45:00 PM,10.07,15.18,,,,,,
2429,04/19/19 07:00:00 PM,10.08,15.18,,,,,,
2430,04/19/19 07:15:00 PM,10.08,15.20,,,,,,
2431,04/19/19 07:30:00 PM,10.08,15.20,,,,,,
2432,04/19/19 07:45:00 PM,10.08,15.22,,,,,,
2433,04/19/19 08:00:00 PM,10.08,15.22,,,,,,
2434,04/19/19 08:15:00 PM,10.11,15.24,,,,,,
2435,04/19/19 08:30:00 PM,10.07,15.24,,,,,,
2436,04/19/19 08:45:00 PM,10.10,15.24,,,,,,
2437,04/19/19 09:00:00 PM,10.10,15.24,,,,,,
2438,04/19/19 09:15:00 PM,10.11,15.26,,,,,,
2439,04/19/19 09:30:00 PM,10.10,15.26,,,,,,
2440,04/19/19 09:45:00 PM,10.11,15.26,,,,,,
2441,04/19/19 10:00:00 PM,10.11,15.26,,,,,,
2442,04/19/19 10:15:00 PM,10.09,15.26,,,,,,
2443,04/19/19 10:30:00 PM,10.09,15.24,,,,,,
2444,04/19/19 10:45:00 PM,10.08,15.24,,,,,,
2445,04/19/19 11:00:00 PM,10.10,15.22,,,,,,
2446,04/19/19 11:15:00 PM,10.09,15.22,,,,,,
2447,04/19/19 11:30:00 PM,10.08,15.20,,,,,,
2448,04/19/19 11:45:00 PM,10.08,15.18,,,,,,
2449,04/20/19 12:00:00 AM,10.07,15.16,,,,,,
2450,04/20/19 12:15:00 AM,10.07,15.16,,,,,,
2451,04/20/19 12:30:00 AM,10.07,15.12,,,,,,
2452,04/20/19 12:45:00 AM,10.03,15.10,,,,,,
2453,04/20/19 01:00:00 AM,10.03,15.08,,,,,,
2454,04/20/19 01:15:00 AM,10.02,15.06,,,,,,
2455,04/20/19 01:30:00 AM,10.01,15.02,,,,,,
2456,04/20/19 01:45:00 AM,10.02,15.00,,,,,,
2457,04/20/19 02:00:00 AM,10.01,14.98,,,,,,
2458,04/20/19 02:15:00 AM,10.00,14.96,,,,,,
2459,04/20/19 02:30:00 AM,10.01,14.94,,,,,,
2460,04/20/19 02:45:00 AM,9.98,14.92,,,,,,
2461,04/20/19 03:00:00 AM,9.96,14.90,,,,,,
2462,04/20/19 03:15:00 AM,9.96,14.90,,,,,,
2463,04/20/19 03:30:00 AM,9.97,14.88,,,,,,
2464,04/20/19 03:45:00 AM,9.96,14.88,,,,,,
2465,04/20/19 04:00:00 AM,9.95,14.86,,,,,,
2466,04/20/19 04:15:00 AM,9.95,14.86,,,,,,
2467,04/20/19 04:30:00 AM,9.93,14.84,,,,,,
2468,04/20/19 04:45:00 AM,9.93,14.84,,,,,,
2469,04/20/19 05:00:00 AM,9.91,14.82,,,,,,
2470,04/20/19 05:15:00 AM,9.92,14.82,,,,,,
2471,04/20/19 05:30:00 AM,9.90,14.82,,,,,,
2472,04/20/19 05:45:00 AM,9.89,14.80,,,,,,
2473,04/20/19 06:00:00 AM,9.89,14.80,,,,,,
2474,04/20/19 06:15:00 AM,9.89,14.78,,,,,,
2475,04/20/19 06:30:00 AM,9.88,14.76,,,,,,
2476,04/20/19 06:45:00 AM,9.87,14.74,,,,,,
2477,04/20/19 07:00:00 AM,9.87,14.72,,,,,,
2478,04/20/19 07:15:00 AM,9.87,14.72,,,,,,
2479,04/20/19 07:30:00 AM,9.85,14.70,,,,,,
2480,04/20/19 07:45:00 AM,9.85,14.68,,,,,,
2481,04/20/19 08:00:00 AM,9.84,14.68,,,,,,
2482,04/20/19 08:15:00 AM,9.84,14.68,,,,,,
2483,04/20/19 08:30:00 AM,9.84,14.68,,,,,,
2484,04/20/19 08:45:00 AM,9.84,14.68,,,,,,
2485,04/20/19 09:00:00 AM,9.84,14.68,,,,,,
2486,04/20/19 09:15:00 AM,9.85,14.68,,,,,,
2487,04/20/19 09:30:00 AM,9.84,14.70,,,,,,
2488,04/20/19 09:45:00 AM,9.86,14.70,,,,,,
2489,04/20/19 10:00:00 AM,9.84,14.70,,,,,,
2490,04/20/19 10:15:00 AM,9.84,14.74,,,,,,
2491,04/20/19 10:30:00 AM,9.84,14.76,,,,,,
2492,04/20/19 10:45:00 AM,9.84,14.78,,,,,,
2493,04/20/19 11:00:00 AM,9.84,14.78,,,,,,
2494,04/20/19 11:15:00 AM,9.87,14.80,,,,,,
2495,04/20/19 11:30:00 AM,9.83,14.82,,,,,,
2496,04/20/19 11:45:00 AM,9.84,14.82,,,,,,
2497,04/20/19 12:00:00 PM,9.86,14.86,,,,,,
2498,04/20/19 12:15:00 PM,9.83,14.86,,,,,,
2499,04/20/19 12:30:00 PM,9.85,14.88,,,,,,
2500,04/20/19 12:45:00 PM,9.85,14.90,,,,,,
2501,04/20/19 01:00:00 PM,9.86,14.92,,,,,,
2502,04/20/19 01:15:00 PM,9.84,14.94,,,,,,
2503,04/20/19 01:30:00 PM,9.85,14.96,,,,,,
2504,04/20/19 01:45:00 PM,9.86,14.98,,,,,,
2505,04/20/19 02:00:00 PM,9.86,15.02,,,,,,
2506,04/20/19 02:15:00 PM,9.86,15.06,,,,,,
2507,04/20/19 02:30:00 PM,9.88,15.08,,,,,,
2508,04/20/19 02:45:00 PM,9.88,15.12,,,,,,
2509,04/20/19 03:00:00 PM,9.90,15.16,,,,,,
2510,04/20/19 03:15:00 PM,9.89,15.20,,,,,,
