"Plot Title: 20568253"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568253, SEN S/N: 20568253)","Temp, °C (LGR S/N: 20568253, SEN S/N: 20568253)","New Sensor Cap (LGR S/N: 20568253)","Expired Sensor Cap (LGR S/N: 20568253)","End Of File (LGR S/N: 20568253)"
3502,09/25/19 11:15:00 PM,8.57,19.38,,,
3503,09/25/19 11:30:00 PM,8.55,19.38,,,
3504,09/25/19 11:45:00 PM,8.55,19.36,,,
3505,09/26/19 12:00:00 AM,8.52,19.36,,,
3506,09/26/19 12:15:00 AM,8.51,19.34,,,
3507,09/26/19 12:30:00 AM,8.52,19.32,,,
3508,09/26/19 12:45:00 AM,8.50,19.30,,,
3509,09/26/19 01:00:00 AM,8.50,19.28,,,
3510,09/26/19 01:15:00 AM,8.52,19.26,,,
3511,09/26/19 01:30:00 AM,8.48,19.24,,,
3512,09/26/19 01:45:00 AM,8.44,19.20,,,
3513,09/26/19 02:00:00 AM,8.48,19.18,,,
3514,09/26/19 02:15:00 AM,8.44,19.16,,,
3515,09/26/19 02:30:00 AM,8.41,19.12,,,
3516,09/26/19 02:45:00 AM,8.43,19.08,,,
3517,09/26/19 03:00:00 AM,8.45,19.06,,,
3518,09/26/19 03:15:00 AM,8.43,19.02,,,
3519,09/26/19 03:30:00 AM,8.43,19.00,,,
3520,09/26/19 03:45:00 AM,8.44,18.96,,,
3521,09/26/19 04:00:00 AM,8.44,18.94,,,
3522,09/26/19 04:15:00 AM,8.44,18.90,,,
3523,09/26/19 04:30:00 AM,8.44,18.86,,,
3524,09/26/19 04:45:00 AM,8.46,18.82,,,
3525,09/26/19 05:00:00 AM,8.44,18.80,,,
3526,09/26/19 05:15:00 AM,8.47,18.76,,,
3527,09/26/19 05:30:00 AM,8.42,18.74,,,
3528,09/26/19 05:45:00 AM,8.43,18.70,,,
3529,09/26/19 06:00:00 AM,8.43,18.68,,,
3530,09/26/19 06:15:00 AM,8.43,18.64,,,
3531,09/26/19 06:30:00 AM,8.42,18.62,,,
3532,09/26/19 06:45:00 AM,8.39,18.60,,,
3533,09/26/19 07:00:00 AM,8.41,18.56,,,
3534,09/26/19 07:15:00 AM,8.40,18.54,,,
3535,09/26/19 07:30:00 AM,8.40,18.52,,,
3536,09/26/19 07:45:00 AM,8.41,18.48,,,
3537,09/26/19 08:00:00 AM,8.42,18.46,,,
3538,09/26/19 08:15:00 AM,8.43,18.44,,,
3539,09/26/19 08:30:00 AM,8.40,18.42,,,
3540,09/26/19 08:45:00 AM,8.47,18.38,,,
3541,09/26/19 09:00:00 AM,8.43,18.36,,,
3542,09/26/19 09:15:00 AM,8.46,18.36,,,
3543,09/26/19 09:30:00 AM,8.49,18.36,,,
3544,09/26/19 09:45:00 AM,8.51,18.34,,,
3545,09/26/19 10:00:00 AM,8.48,18.34,,,
3546,09/26/19 10:15:00 AM,8.54,18.32,,,
3547,09/26/19 10:30:00 AM,8.54,18.32,,,
3548,09/26/19 10:45:00 AM,8.57,18.34,,,
3549,09/26/19 11:00:00 AM,8.57,18.34,,,
3550,09/26/19 11:15:00 AM,8.58,18.34,,,
3551,09/26/19 11:30:00 AM,8.58,18.36,,,
3552,09/26/19 11:45:00 AM,8.58,18.38,,,
3553,09/26/19 12:00:00 PM,8.62,18.40,,,
3554,09/26/19 12:15:00 PM,8.60,18.44,,,
3555,09/26/19 12:30:00 PM,8.62,18.46,,,
3556,09/26/19 12:45:00 PM,8.62,18.50,,,
3557,09/26/19 01:00:00 PM,8.62,18.54,,,
3558,09/26/19 01:15:00 PM,8.65,18.58,,,
3559,09/26/19 01:30:00 PM,8.62,18.62,,,
3560,09/26/19 01:45:00 PM,8.61,18.66,,,
3561,09/26/19 02:00:00 PM,8.61,18.72,,,
3562,09/26/19 02:15:00 PM,8.60,18.76,,,
3563,09/26/19 02:30:00 PM,8.62,18.80,,,
3564,09/26/19 02:45:00 PM,8.63,18.84,,,
3565,09/26/19 03:00:00 PM,8.63,18.88,,,
3566,09/26/19 03:15:00 PM,8.62,18.92,,,
3567,09/26/19 03:30:00 PM,8.60,18.94,,,
3568,09/26/19 03:45:00 PM,8.58,18.98,,,
3569,09/26/19 04:00:00 PM,8.59,19.00,,,
3570,09/26/19 04:15:00 PM,8.58,19.02,,,
3571,09/26/19 04:30:00 PM,8.60,19.06,,,
3572,09/26/19 04:45:00 PM,8.61,19.08,,,
3573,09/26/19 05:00:00 PM,8.60,19.08,,,
3574,09/26/19 05:15:00 PM,8.60,19.10,,,
3575,09/26/19 05:30:00 PM,8.61,19.12,,,
3576,09/26/19 05:45:00 PM,8.60,19.14,,,
3577,09/26/19 06:00:00 PM,8.59,19.14,,,
3578,09/26/19 06:15:00 PM,8.51,19.16,,,
3579,09/26/19 06:30:00 PM,8.50,19.16,,,
3580,09/26/19 06:45:00 PM,8.57,19.18,,,
3581,09/26/19 07:00:00 PM,8.54,19.18,,,
3582,09/26/19 07:15:00 PM,8.51,19.20,,,
3583,09/26/19 07:30:00 PM,8.58,19.20,,,
3584,09/26/19 07:45:00 PM,8.58,19.20,,,
3585,09/26/19 08:00:00 PM,8.57,19.22,,,
3586,09/26/19 08:15:00 PM,8.57,19.22,,,
3587,09/26/19 08:30:00 PM,8.55,19.24,,,
3588,09/26/19 08:45:00 PM,8.58,19.26,,,
3589,09/26/19 09:00:00 PM,8.54,19.26,,,
3590,09/26/19 09:15:00 PM,8.57,19.28,,,
3591,09/26/19 09:30:00 PM,8.58,19.28,,,
3592,09/26/19 09:45:00 PM,8.58,19.30,,,
3593,09/26/19 10:00:00 PM,8.55,19.32,,,
3594,09/26/19 10:15:00 PM,8.55,19.32,,,
3595,09/26/19 10:30:00 PM,8.52,19.34,,,
3596,09/26/19 10:45:00 PM,8.52,19.34,,,
3597,09/26/19 11:00:00 PM,8.54,19.36,,,
3598,09/26/19 11:15:00 PM,8.48,19.36,,,
3599,09/26/19 11:30:00 PM,8.51,19.36,,,
3600,09/26/19 11:45:00 PM,8.49,19.36,,,
3601,09/27/19 12:00:00 AM,8.48,19.36,,,
3602,09/27/19 12:15:00 AM,8.51,19.34,,,
3603,09/27/19 12:30:00 AM,8.47,19.34,,,
3604,09/27/19 12:45:00 AM,8.47,19.34,,,
3605,09/27/19 01:00:00 AM,8.48,19.32,,,
3606,09/27/19 01:15:00 AM,8.42,19.32,,,
3607,09/27/19 01:30:00 AM,8.47,19.30,,,
3608,09/27/19 01:45:00 AM,8.45,19.28,,,
3609,09/27/19 02:00:00 AM,8.43,19.26,,,
3610,09/27/19 02:15:00 AM,8.41,19.24,,,
3611,09/27/19 02:30:00 AM,8.40,19.22,,,
3612,09/27/19 02:45:00 AM,8.38,19.20,,,
3613,09/27/19 03:00:00 AM,8.38,19.18,,,
3614,09/27/19 03:15:00 AM,8.37,19.14,,,
3615,09/27/19 03:30:00 AM,8.39,19.10,,,
3616,09/27/19 03:45:00 AM,8.41,19.08,,,
3617,09/27/19 04:00:00 AM,8.38,19.04,,,
3618,09/27/19 04:15:00 AM,8.40,19.00,,,
3619,09/27/19 04:30:00 AM,8.39,18.96,,,
3620,09/27/19 04:45:00 AM,8.37,18.90,,,
3621,09/27/19 05:00:00 AM,8.40,18.86,,,
3622,09/27/19 05:15:00 AM,8.42,18.82,,,
3623,09/27/19 05:30:00 AM,8.38,18.76,,,
3624,09/27/19 05:45:00 AM,8.42,18.72,,,
3625,09/27/19 06:00:00 AM,8.43,18.66,,,
3626,09/27/19 06:15:00 AM,8.43,18.60,,,
3627,09/27/19 06:30:00 AM,8.44,18.56,,,
3628,09/27/19 06:45:00 AM,8.43,18.50,,,
3629,09/27/19 07:00:00 AM,8.37,18.46,,,
3630,09/27/19 07:15:00 AM,8.38,18.40,,,
3631,09/27/19 07:30:00 AM,8.40,18.36,,,
3632,09/27/19 07:45:00 AM,8.43,18.32,,,
3633,09/27/19 08:00:00 AM,8.47,18.30,,,
3634,09/27/19 08:15:00 AM,8.32,18.26,,,
3635,09/27/19 08:30:00 AM,8.48,18.22,,,
3636,09/27/19 08:45:00 AM,8.48,18.20,,,
3637,09/27/19 09:00:00 AM,8.46,18.18,,,
3638,09/27/19 09:15:00 AM,8.47,18.16,,,
3639,09/27/19 09:30:00 AM,8.45,18.14,,,
3640,09/27/19 09:45:00 AM,8.46,18.12,,,
3641,09/27/19 10:00:00 AM,8.42,18.10,,,
3642,09/27/19 10:15:00 AM,8.44,18.10,,,
3643,09/27/19 10:30:00 AM,8.46,18.08,,,
3644,09/27/19 10:45:00 AM,8.47,18.08,,,
3645,09/27/19 11:00:00 AM,8.39,18.08,,,
3646,09/27/19 11:15:00 AM,8.28,18.08,,,
3647,09/27/19 11:30:00 AM,8.47,18.10,,,
3648,09/27/19 11:45:00 AM,8.42,18.10,,,
3649,09/27/19 12:00:00 PM,8.46,18.12,,,
3650,09/27/19 12:15:00 PM,8.55,18.14,,,
3651,09/27/19 12:30:00 PM,8.52,18.16,,,
3652,09/27/19 12:45:00 PM,8.55,18.18,,,
3653,09/27/19 01:00:00 PM,8.58,18.20,,,
3654,09/27/19 01:15:00 PM,8.53,18.20,,,
3655,09/27/19 01:30:00 PM,8.54,18.22,,,
3656,09/27/19 01:45:00 PM,8.55,18.24,,,
3657,09/27/19 02:00:00 PM,8.61,18.26,,,
3658,09/27/19 02:15:00 PM,8.58,18.30,,,
3659,09/27/19 02:30:00 PM,8.59,18.32,,,
3660,09/27/19 02:45:00 PM,8.58,18.36,,,
3661,09/27/19 03:00:00 PM,8.58,18.40,,,
3662,09/27/19 03:15:00 PM,8.64,18.44,,,
3663,09/27/19 03:30:00 PM,8.65,18.46,,,
3664,09/27/19 03:45:00 PM,8.62,18.48,,,
3665,09/27/19 04:00:00 PM,8.61,18.50,,,
3666,09/27/19 04:15:00 PM,8.62,18.54,,,
3667,09/27/19 04:30:00 PM,8.62,18.56,,,
3668,09/27/19 04:45:00 PM,8.61,18.58,,,
3669,09/27/19 05:00:00 PM,8.47,18.60,,,
3670,09/27/19 05:15:00 PM,8.54,18.62,,,
3671,09/27/19 05:30:00 PM,8.60,18.64,,,
3672,09/27/19 05:45:00 PM,8.59,18.66,,,
3673,09/27/19 06:00:00 PM,8.61,18.66,,,
3674,09/27/19 06:15:00 PM,8.61,18.68,,,
3675,09/27/19 06:30:00 PM,8.61,18.68,,,
3676,09/27/19 06:45:00 PM,8.58,18.70,,,
3677,09/27/19 07:00:00 PM,8.59,18.70,,,
3678,09/27/19 07:15:00 PM,8.60,18.70,,,
3679,09/27/19 07:30:00 PM,8.60,18.70,,,
3680,09/27/19 07:45:00 PM,8.54,18.70,,,
3681,09/27/19 08:00:00 PM,8.58,18.70,,,
3682,09/27/19 08:15:00 PM,8.60,18.70,,,
3683,09/27/19 08:30:00 PM,8.57,18.70,,,
3684,09/27/19 08:45:00 PM,8.54,18.70,,,
3685,09/27/19 09:00:00 PM,8.57,18.70,,,
3686,09/27/19 09:15:00 PM,8.60,18.70,,,
3687,09/27/19 09:30:00 PM,8.55,18.72,,,
3688,09/27/19 09:45:00 PM,8.51,18.74,,,
3689,09/27/19 10:00:00 PM,8.52,18.76,,,
3690,09/27/19 10:15:00 PM,8.53,18.78,,,
3691,09/27/19 10:30:00 PM,8.50,18.80,,,
3692,09/27/19 10:45:00 PM,8.51,18.80,,,
3693,09/27/19 11:00:00 PM,8.47,18.80,,,
3694,09/27/19 11:15:00 PM,8.47,18.82,,,
3695,09/27/19 11:30:00 PM,8.47,18.82,,,
3696,09/27/19 11:45:00 PM,8.50,18.82,,,
3697,09/28/19 12:00:00 AM,8.50,18.82,,,
3698,09/28/19 12:15:00 AM,8.48,18.82,,,
3699,09/28/19 12:30:00 AM,8.49,18.84,,,
3700,09/28/19 12:45:00 AM,8.46,18.84,,,
3701,09/28/19 01:00:00 AM,8.44,18.84,,,
3702,09/28/19 01:15:00 AM,8.40,18.84,,,
3703,09/28/19 01:30:00 AM,8.39,18.82,,,
3704,09/28/19 01:45:00 AM,8.35,18.82,,,
3705,09/28/19 02:00:00 AM,8.36,18.80,,,
3706,09/28/19 02:15:00 AM,8.32,18.80,,,
3707,09/28/19 02:30:00 AM,8.38,18.78,,,
3708,09/28/19 02:45:00 AM,8.33,18.76,,,
3709,09/28/19 03:00:00 AM,8.37,18.76,,,
3710,09/28/19 03:15:00 AM,8.36,18.74,,,
3711,09/28/19 03:30:00 AM,8.33,18.74,,,
3712,09/28/19 03:45:00 AM,8.37,18.72,,,
3713,09/28/19 04:00:00 AM,8.32,18.72,,,
3714,09/28/19 04:15:00 AM,8.27,18.70,,,
3715,09/28/19 04:30:00 AM,8.26,18.70,,,
3716,09/28/19 04:45:00 AM,8.30,18.68,,,
3717,09/28/19 05:00:00 AM,8.28,18.66,,,
3718,09/28/19 05:15:00 AM,8.26,18.64,,,
3719,09/28/19 05:30:00 AM,8.29,18.62,,,
3720,09/28/19 05:45:00 AM,8.33,18.58,,,
3721,09/28/19 06:00:00 AM,8.27,18.56,,,
3722,09/28/19 06:15:00 AM,8.29,18.54,,,
3723,09/28/19 06:30:00 AM,8.32,18.52,,,
3724,09/28/19 06:45:00 AM,8.32,18.48,,,
3725,09/28/19 07:00:00 AM,8.31,18.46,,,
3726,09/28/19 07:15:00 AM,8.30,18.44,,,
3727,09/28/19 07:30:00 AM,8.33,18.40,,,
3728,09/28/19 07:45:00 AM,8.26,18.38,,,
3729,09/28/19 08:00:00 AM,8.33,18.34,,,
3730,09/28/19 08:15:00 AM,8.37,18.32,,,
3731,09/28/19 08:30:00 AM,8.32,18.28,,,
3732,09/28/19 08:45:00 AM,8.37,18.26,,,
3733,09/28/19 09:00:00 AM,8.34,18.22,,,
3734,09/28/19 09:15:00 AM,8.37,18.20,,,
3735,09/28/19 09:30:00 AM,8.35,18.18,,,
3736,09/28/19 09:45:00 AM,8.33,18.16,,,
3737,09/28/19 10:00:00 AM,8.36,18.12,,,
3738,09/28/19 10:15:00 AM,8.30,18.10,,,
3739,09/28/19 10:30:00 AM,8.44,18.06,,,
3740,09/28/19 10:45:00 AM,8.42,18.02,,,
3741,09/28/19 11:00:00 AM,8.46,17.98,,,
3742,09/28/19 11:15:00 AM,8.43,17.96,,,
3743,09/28/19 11:30:00 AM,8.49,17.96,,,
3744,09/28/19 11:45:00 AM,8.48,17.94,,,
3745,09/28/19 12:00:00 PM,8.41,17.92,,,
3746,09/28/19 12:15:00 PM,8.45,17.90,,,
3747,09/28/19 12:30:00 PM,8.48,17.88,,,
3748,09/28/19 12:45:00 PM,8.49,17.88,,,
3749,09/28/19 01:00:00 PM,8.50,17.88,,,
3750,09/28/19 01:15:00 PM,8.47,17.88,,,
3751,09/28/19 01:30:00 PM,8.47,17.90,,,
3752,09/28/19 01:45:00 PM,8.57,17.90,,,
3753,09/28/19 02:00:00 PM,8.59,17.94,,,
3754,09/28/19 02:15:00 PM,8.55,17.96,,,
3755,09/28/19 02:30:00 PM,8.55,18.00,,,
3756,09/28/19 02:45:00 PM,8.59,18.04,,,
3757,09/28/19 03:00:00 PM,8.59,18.06,,,
3758,09/28/19 03:15:00 PM,8.47,18.06,,,
3759,09/28/19 03:30:00 PM,8.53,18.08,,,
3760,09/28/19 03:45:00 PM,8.57,18.08,,,
3761,09/28/19 04:00:00 PM,8.59,18.10,,,
3762,09/28/19 04:15:00 PM,8.57,18.12,,,
3763,09/28/19 04:30:00 PM,8.55,18.12,,,
3764,09/28/19 04:45:00 PM,8.55,18.12,,,
3765,09/28/19 05:00:00 PM,8.58,18.12,,,
3766,09/28/19 05:15:00 PM,8.57,18.12,,,
3767,09/28/19 05:30:00 PM,8.54,18.12,,,
3768,09/28/19 05:45:00 PM,8.58,18.12,,,
3769,09/28/19 06:00:00 PM,8.52,18.12,,,
3770,09/28/19 06:15:00 PM,8.51,18.12,,,
3771,09/28/19 06:30:00 PM,8.39,18.12,,,
3772,09/28/19 06:45:00 PM,8.44,18.12,,,
3773,09/28/19 07:00:00 PM,8.50,18.12,,,
3774,09/28/19 07:15:00 PM,8.52,18.10,,,
3775,09/28/19 07:30:00 PM,8.42,18.10,,,
3776,09/28/19 07:45:00 PM,8.53,18.08,,,
3777,09/28/19 08:00:00 PM,8.54,18.08,,,
3778,09/28/19 08:15:00 PM,8.53,18.08,,,
3779,09/28/19 08:30:00 PM,8.51,18.06,,,
3780,09/28/19 08:45:00 PM,8.53,18.06,,,
3781,09/28/19 09:00:00 PM,8.46,18.06,,,
3782,09/28/19 09:15:00 PM,8.53,18.06,,,
3783,09/28/19 09:30:00 PM,8.52,18.04,,,
3784,09/28/19 09:45:00 PM,8.39,18.04,,,
3785,09/28/19 10:00:00 PM,8.39,18.04,,,
3786,09/28/19 10:15:00 PM,8.49,18.04,,,
3787,09/28/19 10:30:00 PM,8.50,18.04,,,
3788,09/28/19 10:45:00 PM,8.50,18.04,,,
3789,09/28/19 11:00:00 PM,8.51,18.04,,,
3790,09/28/19 11:15:00 PM,8.50,18.02,,,
3791,09/28/19 11:30:00 PM,8.50,18.02,,,
3792,09/28/19 11:45:00 PM,8.54,18.02,,,
3793,09/29/19 12:00:00 AM,8.44,18.00,,,
3794,09/29/19 12:15:00 AM,8.53,18.00,,,
3795,09/29/19 12:30:00 AM,8.52,17.98,,,
3796,09/29/19 12:45:00 AM,8.51,17.96,,,
3797,09/29/19 01:00:00 AM,8.47,17.94,,,
3798,09/29/19 01:15:00 AM,8.49,17.92,,,
3799,09/29/19 01:30:00 AM,8.49,17.88,,,
3800,09/29/19 01:45:00 AM,8.43,17.86,,,
3801,09/29/19 02:00:00 AM,8.46,17.82,,,
3802,09/29/19 02:15:00 AM,8.49,17.80,,,
3803,09/29/19 02:30:00 AM,8.46,17.78,,,
3804,09/29/19 02:45:00 AM,8.52,17.74,,,
3805,09/29/19 03:00:00 AM,8.50,17.72,,,
3806,09/29/19 03:15:00 AM,8.46,17.70,,,
3807,09/29/19 03:30:00 AM,8.44,17.68,,,
3808,09/29/19 03:45:00 AM,8.49,17.66,,,
3809,09/29/19 04:00:00 AM,8.40,17.64,,,
3810,09/29/19 04:15:00 AM,8.46,17.60,,,
3811,09/29/19 04:30:00 AM,8.46,17.58,,,
3812,09/29/19 04:45:00 AM,8.41,17.56,,,
3813,09/29/19 05:00:00 AM,8.36,17.54,,,
3814,09/29/19 05:15:00 AM,8.44,17.48,,,
3815,09/29/19 05:30:00 AM,8.44,17.46,,,
3816,09/29/19 05:45:00 AM,8.39,17.44,,,
3817,09/29/19 06:00:00 AM,8.30,17.42,,,
3818,09/29/19 06:15:00 AM,8.31,17.40,,,
3819,09/29/19 06:30:00 AM,8.28,17.38,,,
3820,09/29/19 06:45:00 AM,8.28,17.34,,,
3821,09/29/19 07:00:00 AM,8.39,17.34,,,
3822,09/29/19 07:15:00 AM,8.37,17.30,,,
3823,09/29/19 07:30:00 AM,8.37,17.28,,,
3824,09/29/19 07:45:00 AM,8.21,17.26,,,
3825,09/29/19 08:00:00 AM,8.18,17.26,,,
3826,09/29/19 08:15:00 AM,8.17,17.22,,,
3827,09/29/19 08:30:00 AM,8.27,17.20,,,
3828,09/29/19 08:45:00 AM,8.32,17.18,,,
3829,09/29/19 09:00:00 AM,8.27,17.18,,,
3830,09/29/19 09:15:00 AM,8.27,17.16,,,
3831,09/29/19 09:30:00 AM,8.21,17.16,,,
3832,09/29/19 09:45:00 AM,8.34,17.16,,,
3833,09/29/19 10:00:00 AM,8.26,17.16,,,
3834,09/29/19 10:15:00 AM,8.32,17.14,,,
3835,09/29/19 10:30:00 AM,8.32,17.14,,,
3836,09/29/19 10:45:00 AM,8.40,17.12,,,
3837,09/29/19 11:00:00 AM,8.38,17.12,,,
3838,09/29/19 11:15:00 AM,8.46,17.10,,,
3839,09/29/19 11:30:00 AM,8.38,17.08,,,
3840,09/29/19 11:45:00 AM,8.48,17.08,,,
3841,09/29/19 12:00:00 PM,8.51,17.08,,,
3842,09/29/19 12:15:00 PM,8.53,17.08,,,
3843,09/29/19 12:30:00 PM,8.54,17.10,,,
3844,09/29/19 12:45:00 PM,8.50,17.10,,,
3845,09/29/19 01:00:00 PM,8.54,17.10,,,
3846,09/29/19 01:15:00 PM,8.58,17.12,,,
3847,09/29/19 01:30:00 PM,8.50,17.12,,,
3848,09/29/19 01:45:00 PM,8.58,17.14,,,
3849,09/29/19 02:00:00 PM,8.46,17.16,,,
3850,09/29/19 02:15:00 PM,8.40,17.18,,,
3851,09/29/19 02:30:00 PM,8.39,17.20,,,
3852,09/29/19 02:45:00 PM,8.30,17.22,,,
3853,09/29/19 03:00:00 PM,8.37,17.26,,,
3854,09/29/19 03:15:00 PM,8.42,17.28,,,
3855,09/29/19 03:30:00 PM,8.60,17.30,,,
3856,09/29/19 03:45:00 PM,8.60,17.30,,,
3857,09/29/19 04:00:00 PM,8.51,17.32,,,
3858,09/29/19 04:15:00 PM,8.62,17.32,,,
3859,09/29/19 04:30:00 PM,8.68,17.34,,,
3860,09/29/19 04:45:00 PM,8.61,17.34,,,
3861,09/29/19 05:00:00 PM,8.68,17.34,,,
3862,09/29/19 05:15:00 PM,8.69,17.34,,,
3863,09/29/19 05:30:00 PM,8.63,17.34,,,
3864,09/29/19 05:45:00 PM,8.61,17.34,,,
3865,09/29/19 06:00:00 PM,8.68,17.34,,,
3866,09/29/19 06:15:00 PM,8.67,17.30,,,
3867,09/29/19 06:30:00 PM,8.67,17.30,,,
3868,09/29/19 06:45:00 PM,8.69,17.28,,,
3869,09/29/19 07:00:00 PM,8.64,17.28,,,
3870,09/29/19 07:15:00 PM,8.64,17.28,,,
3871,09/29/19 07:30:00 PM,8.61,17.28,,,
3872,09/29/19 07:45:00 PM,8.59,17.28,,,
3873,09/29/19 08:00:00 PM,8.62,17.26,,,
3874,09/29/19 08:15:00 PM,8.55,17.26,,,
3875,09/29/19 08:30:00 PM,8.55,17.26,,,
3876,09/29/19 08:45:00 PM,8.49,17.26,,,
3877,09/29/19 09:00:00 PM,8.48,17.26,,,
3878,09/29/19 09:15:00 PM,8.15,17.26,,,
3879,09/29/19 09:30:00 PM,8.26,17.24,,,
3880,09/29/19 09:45:00 PM,8.35,17.24,,,
3881,09/29/19 10:00:00 PM,8.47,17.24,,,
3882,09/29/19 10:15:00 PM,8.41,17.24,,,
3883,09/29/19 10:30:00 PM,8.44,17.24,,,
3884,09/29/19 10:45:00 PM,8.30,17.24,,,
3885,09/29/19 11:00:00 PM,8.36,17.24,,,
3886,09/29/19 11:15:00 PM,8.44,17.24,,,
3887,09/29/19 11:30:00 PM,8.20,17.24,,,
3888,09/29/19 11:45:00 PM,8.31,17.26,,,
3889,09/30/19 12:00:00 AM,8.39,17.26,,,
3890,09/30/19 12:15:00 AM,8.54,17.26,,,
3891,09/30/19 12:30:00 AM,8.46,17.26,,,
3892,09/30/19 12:45:00 AM,8.52,17.24,,,
3893,09/30/19 01:00:00 AM,8.57,17.24,,,
3894,09/30/19 01:15:00 AM,8.55,17.24,,,
3895,09/30/19 01:30:00 AM,8.63,17.22,,,
3896,09/30/19 01:45:00 AM,8.65,17.22,,,
3897,09/30/19 02:00:00 AM,8.67,17.22,,,
3898,09/30/19 02:15:00 AM,8.54,17.20,,,
3899,09/30/19 02:30:00 AM,8.55,17.20,,,
3900,09/30/19 02:45:00 AM,8.53,17.18,,,
3901,09/30/19 03:00:00 AM,8.46,17.16,,,
3902,09/30/19 03:15:00 AM,8.29,17.14,,,
3903,09/30/19 03:30:00 AM,8.58,17.12,,,
3904,09/30/19 03:45:00 AM,8.60,17.10,,,
3905,09/30/19 04:00:00 AM,8.57,17.08,,,
3906,09/30/19 04:15:00 AM,8.53,17.06,,,
3907,09/30/19 04:30:00 AM,8.42,17.04,,,
3908,09/30/19 04:45:00 AM,8.58,17.00,,,
3909,09/30/19 05:00:00 AM,8.47,16.98,,,
3910,09/30/19 05:15:00 AM,8.58,16.96,,,
3911,09/30/19 05:30:00 AM,8.51,16.94,,,
3912,09/30/19 05:45:00 AM,8.42,16.92,,,
3913,09/30/19 06:00:00 AM,8.49,16.88,,,
3914,09/30/19 06:15:00 AM,8.46,16.84,,,
3915,09/30/19 06:30:00 AM,8.47,16.82,,,
3916,09/30/19 06:45:00 AM,8.57,16.80,,,
3917,09/30/19 07:00:00 AM,8.51,16.76,,,
3918,09/30/19 07:15:00 AM,8.55,16.74,,,
3919,09/30/19 07:30:00 AM,8.54,16.72,,,
3920,09/30/19 07:45:00 AM,8.57,16.70,,,
3921,09/30/19 08:00:00 AM,8.54,16.68,,,
3922,09/30/19 08:15:00 AM,8.55,16.66,,,
3923,09/30/19 08:30:00 AM,8.42,16.64,,,
3924,09/30/19 08:45:00 AM,8.32,16.62,,,
3925,09/30/19 09:00:00 AM,8.37,16.60,,,
3926,09/30/19 09:15:00 AM,8.33,16.58,,,
3927,09/30/19 09:30:00 AM,8.27,16.58,,,
3928,09/30/19 09:45:00 AM,8.34,16.56,,,
3929,09/30/19 10:00:00 AM,8.30,16.56,,,
3930,09/30/19 10:15:00 AM,8.38,16.56,,,
3931,09/30/19 10:30:00 AM,8.52,16.54,,,
3932,09/30/19 10:45:00 AM,8.53,16.54,,,
3933,09/30/19 11:00:00 AM,8.50,16.52,,,
3934,09/30/19 11:15:00 AM,8.22,16.52,,,
3935,09/30/19 11:30:00 AM,8.41,16.50,,,
3936,09/30/19 11:45:00 AM,8.45,16.50,,,
3937,09/30/19 12:00:00 PM,8.45,16.52,,,
3938,09/30/19 12:15:00 PM,8.64,16.52,,,
3939,09/30/19 12:30:00 PM,8.62,16.54,,,
3940,09/30/19 12:45:00 PM,8.62,16.58,,,
3941,09/30/19 01:00:00 PM,8.61,16.62,,,
3942,09/30/19 01:15:00 PM,8.52,16.66,,,
3943,09/30/19 01:30:00 PM,8.58,16.70,,,
3944,09/30/19 01:45:00 PM,8.51,16.76,,,
3945,09/30/19 02:00:00 PM,8.46,16.82,,,
3946,09/30/19 02:15:00 PM,8.45,16.86,,,
3947,09/30/19 02:30:00 PM,8.55,16.92,,,
3948,09/30/19 02:45:00 PM,8.59,16.96,,,
3949,09/30/19 03:00:00 PM,8.24,17.00,,,
3950,09/30/19 03:15:00 PM,8.31,17.04,,,
3951,09/30/19 03:30:00 PM,8.44,17.08,,,
3952,09/30/19 03:45:00 PM,8.48,17.12,,,
3953,09/30/19 04:00:00 PM,8.33,17.14,,,
3954,09/30/19 04:15:00 PM,8.44,17.18,,,
3955,09/30/19 04:30:00 PM,8.57,17.20,,,
3956,09/30/19 04:45:00 PM,8.43,17.22,,,
3957,09/30/19 05:00:00 PM,8.33,17.24,,,
3958,09/30/19 05:15:00 PM,8.53,17.26,,,
3959,09/30/19 05:30:00 PM,8.48,17.28,,,
3960,09/30/19 05:45:00 PM,8.58,17.28,,,
3961,09/30/19 06:00:00 PM,8.58,17.28,,,
3962,09/30/19 06:15:00 PM,8.52,17.28,,,
3963,09/30/19 06:30:00 PM,8.50,17.26,,,
3964,09/30/19 06:45:00 PM,8.54,17.26,,,
3965,09/30/19 07:00:00 PM,8.50,17.24,,,
3966,09/30/19 07:15:00 PM,8.49,17.24,,,
3967,09/30/19 07:30:00 PM,8.45,17.24,,,
3968,09/30/19 07:45:00 PM,8.41,17.24,,,
3969,09/30/19 08:00:00 PM,8.48,17.24,,,
3970,09/30/19 08:15:00 PM,8.54,17.22,,,
3971,09/30/19 08:30:00 PM,8.55,17.22,,,
3972,09/30/19 08:45:00 PM,8.55,17.22,,,
3973,09/30/19 09:00:00 PM,8.47,17.22,,,
3974,09/30/19 09:15:00 PM,8.48,17.22,,,
3975,09/30/19 09:30:00 PM,8.47,17.22,,,
3976,09/30/19 09:45:00 PM,8.52,17.22,,,
3977,09/30/19 10:00:00 PM,8.48,17.22,,,
3978,09/30/19 10:15:00 PM,8.33,17.22,,,
