Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,Magnification,Ocular Units,Phylum,Class,Subclass,Order,Family,Genus,Species,Life Stage,Abundance,Size,Size with Tail,Notes,Qced
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,9,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,8,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,7,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,7,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,8,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,8,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,97,7.55,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,12,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,9,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,8,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,8,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,9,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,8,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,9,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,11,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,9,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,9,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,1,10,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,Alona,adult,34,9.6,,,
XSSAC,3/11/19,net throw,4,5,-,-,153,30,3,30,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,Eucypris,adult,2,-,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,12,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,17,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,15,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,52,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,14,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,26,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,13,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,6,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,13,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,25,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,20,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,16,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,14,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,17,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,20,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,79,14.75,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,28,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,nauplii,1,5,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,7,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,6,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,2,6.5,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,43,57,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,35,40,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,23,32,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,28,30,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,40,45,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,20,25,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,26,35,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,22,30,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,30,36,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,24,34,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,26,35,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,24,35,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,49,56,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,25,32,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,38,48,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,20,28,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,21,30,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,20,29,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,20,26,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,55,61,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,83,29.45,37.2,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,12,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,15,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,14,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,24,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,17,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,20,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,25,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,15,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,19,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,19,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,26,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,18,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,Simocephalus,adult,1,18,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,7,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,13,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,15,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,8,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,4,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,7,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,32,6.75,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,9,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,11,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,11,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,11,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,Ilyocryptus,adult,1,13,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,Eucypris,adult,1,8,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,Eucypris,adult,1,11,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,Eucypris,adult,1,8,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,Eucypris,adult,1,9,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,Illyocypris,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,Illyocypris,adult,1,10,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,Illyocypris,adult,1,9,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,Illyocypris,adult,1,11,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,Illyocypris,adult,1,8,,,
KNAGGS,3/13/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,Illyocypris,adult,1,10,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,18,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,22,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,18,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,30,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,18,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,23,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,13,,,
COS-BEACH,3/14/19,net throw,4,5,216894,218473,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,20,,,
