Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,TotalVolume_ml,SplitFraction,Volumesubsampled_ml,Phylum,Class,Subclass,Order,Family,Genus,Species,male/female,LifeStage,abundance,Gravid_Y_N,Total_eggs,QC,
MOK-US-RR,6/3/19,net throw,4,5,458176,459933,153,30,100,1,21,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,1,,,y,
MOK-US-RR,6/3/19,net throw,4,5,458176,459933,153,30,100,1,21,Arthropoda,Insecta,0,Hemiptera,Miridae,0,miridae,,nymph,6,,,y,
MOK-US-RR,6/3/19,net throw,4,5,458176,459933,153,30,100,1,21,Arthopoda,Insecta,0,0,0,0,terrestrial,,adult,3,,,y,
MOK-US-RR,6/3/19,net throw,4,5,458176,459933,153,30,100,1,21,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,1,,,y,
MOK-US-RR,6/3/19,net throw,4,5,458176,459933,153,30,100,1,21,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,Collembola,,adult,1,,,y,
MOK-US-RR,6/3/19,net throw,4,5,458176,459933,153,30,100,1,21,Arthopoda,Insecta,0,Trichoptera,0,0,tricoptera,,nymph,1,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepodite,2,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,21,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepodite,105,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,4,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,4,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,3,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,2,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,10,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,23,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,2,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,8,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,8,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,1,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,3,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,3,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,14,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,7,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrades,,adult,4,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthopoda,Insecta,0,Plecoptera,0,0,plecoptera,,nymph,1,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tryp,,nymph,1,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthopoda,Insecta,0,Trichoptera,0,0,tricoptera,,larvae,1,,,y,
MOK-US-RR,6/19/19,net throw,4,5,507542,509272,153,30,100,1,41,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,Collembola,,adult,1,,,y,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,1,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,253,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,1,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,4,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,72,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,3,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,16,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,5,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,22,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,5,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,13,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,1,,,,
BABYMARSH,4/4/19,net throw,4,5,302594,304013,153,30,300,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,11,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,3,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,2,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,72,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,15,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,9,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,19,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,5,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,45,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,10,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,117,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,54,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,2,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,8,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,1,,,,
SAC-FREMONT,3/11/19,net throw,4,5,204264,204794,153,30,100,1,30,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,5,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,3,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,1,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,99,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,4,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,103,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,3,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,10,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,7,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,52,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,8,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,emrbyo,4,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,4,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,illyocypris,,adult,6,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,2,,,,
KNAGGS-F6,3/13/19,net throw,4,5,-,-,153,30,100,1,8,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,1,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,4,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,1,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,40,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,128,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,1,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,1,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,80,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,,,,
BABYMARSH,3/27/19,net throw,4,5,289133,289624,153,30,200,1,1,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,13,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,3,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepodite,103,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,2,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,2,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,5,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,2,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,38,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,13,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,16,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,25,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,32,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,10,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,1,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,2,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,1,,,,
SAC-FREMONT,2/25/19,net throw,4,5,126908,127435,153,30,75,1,20,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,,adult,2,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,22,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,99,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,7,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,2,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,3,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,19,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,8,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,3,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,9,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,15,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,21,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,2,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,1,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,2,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,1,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,,adult,3,,,,
SAC-FREMONT,3/25/19,net throw,4,5,259094,259656,153,30,100,1,56,Arthopoda,Insecta,0,0,0,0,terrestrial,,adult,2,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,4,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,2,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,58,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,2,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,10,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,1,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,7,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,21,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,16,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,1,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,112,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,9,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,5,,,,
SAC-FREMONT,4/1/19,net throw,4,5,296211,296732,153,30,100,1,6,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,larvae,1,,,,
SAC-FREMONT,3/18/19,net throw,4,5,244601,245149,153,30,50,1,17,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,17,,,,
SAC-FREMONT,3/18/19,net throw,4,5,244601,245149,153,30,50,1,17,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,100,,,,
SAC-FREMONT,3/18/19,net throw,4,5,244601,245149,153,30,50,1,17,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,3,,,,
SAC-FREMONT,3/18/19,net throw,4,5,244601,245149,153,30,50,1,17,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,2,,,,
SAC-FREMONT,3/18/19,net throw,4,5,244601,245149,153,30,50,1,17,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,43,,,,
SAC-FREMONT,3/18/19,net throw,4,5,244601,245149,153,30,50,1,17,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,4,,,,
SAC-FREMONT,3/18/19,net throw,4,5,244601,245149,153,30,50,1,17,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,3,,,,
SAC-FREMONT,3/18/19,net throw,4,5,244601,245149,153,30,50,1,17,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,4,,,,
