"Plot Title: 20568251"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568251, SEN S/N: 20568251)","Temp, °C (LGR S/N: 20568251, SEN S/N: 20568251)","Coupler Attached (LGR S/N: 20568251)","Host Connected (LGR S/N: 20568251)","Coupler Detached (LGR S/N: 20568251)","Stopped (LGR S/N: 20568251)","End Of File (LGR S/N: 20568251)"
2291,01/02/20 07:45:00 AM,10.12,7.60,,,,,
2292,01/02/20 08:00:00 AM,10.15,7.66,,,,,
2293,01/02/20 08:15:00 AM,10.18,7.68,,,,,
2294,01/02/20 08:30:00 AM,10.25,7.68,,,,,
2295,01/02/20 08:45:00 AM,10.33,7.72,,,,,
2296,01/02/20 09:00:00 AM,10.44,7.76,,,,,
2297,01/02/20 09:15:00 AM,10.59,7.82,,,,,
2298,01/02/20 09:30:00 AM,10.55,7.86,,,,,
2299,01/02/20 09:45:00 AM,10.58,7.88,,,,,
2300,01/02/20 10:00:00 AM,10.61,7.92,,,,,
2301,01/02/20 10:15:00 AM,10.60,8.00,,,,,
2302,01/02/20 10:30:00 AM,10.83,8.12,,,,,
2303,01/02/20 10:45:00 AM,11.28,8.24,,,,,
2304,01/02/20 11:00:00 AM,11.36,8.36,,,,,
2305,01/02/20 11:15:00 AM,11.71,8.48,,,,,
2306,01/02/20 11:30:00 AM,11.89,8.54,,,,,
2307,01/02/20 11:45:00 AM,12.01,8.56,,,,,
2308,01/02/20 12:00:00 PM,12.06,8.56,,,,,
2309,01/02/20 12:15:00 PM,12.19,8.62,,,,,
2310,01/02/20 12:30:00 PM,12.18,8.64,,,,,
2311,01/02/20 12:45:00 PM,12.19,8.60,,,,,
2312,01/02/20 01:00:00 PM,12.27,8.56,,,,,
2313,01/02/20 01:15:00 PM,12.37,8.54,,,,,
2314,01/02/20 01:30:00 PM,12.57,8.54,,,,,
2315,01/02/20 01:45:00 PM,12.60,8.52,,,,,
2316,01/02/20 02:00:00 PM,12.60,8.56,,,,,
2317,01/02/20 02:15:00 PM,12.64,8.60,,,,,
2318,01/02/20 02:30:00 PM,12.37,8.70,,,,,
2319,01/02/20 02:45:00 PM,12.50,8.88,,,,,
2320,01/02/20 03:00:00 PM,12.57,9.08,,,,,
2321,01/02/20 03:15:00 PM,12.85,9.24,,,,,
2322,01/02/20 03:30:00 PM,13.02,9.34,,,,,
2323,01/02/20 03:45:00 PM,13.26,9.30,,,,,
2324,01/02/20 04:00:00 PM,13.56,9.28,,,,,
2325,01/02/20 04:15:00 PM,13.96,9.28,,,,,
2326,01/02/20 04:30:00 PM,14.02,9.32,,,,,
2327,01/02/20 04:45:00 PM,14.30,9.26,,,,,
2328,01/02/20 05:00:00 PM,14.21,9.08,,,,,
2329,01/02/20 05:15:00 PM,14.30,8.36,,,,,
2330,01/02/20 05:30:00 PM,14.41,7.44,,,,,
2331,01/02/20 05:45:00 PM,14.31,6.66,,,,,
2332,01/02/20 06:00:00 PM,14.38,6.04,,,,,
2333,01/02/20 06:15:00 PM,13.58,5.72,,,,,
2334,01/02/20 06:30:00 PM,13.31,6.16,,,,,
2335,01/02/20 06:45:00 PM,13.16,7.02,,,,,
2336,01/02/20 07:00:00 PM,12.13,7.66,,,,,
2337,01/02/20 07:15:00 PM,11.42,8.10,,,,,
2338,01/02/20 07:30:00 PM,11.14,8.42,,,,,
2339,01/02/20 07:45:00 PM,11.09,8.62,,,,,
2340,01/02/20 08:00:00 PM,11.09,8.72,,,,,
2341,01/02/20 08:15:00 PM,11.07,8.74,,,,,
2342,01/02/20 08:30:00 PM,11.08,8.74,,,,,
2343,01/02/20 08:45:00 PM,11.07,8.72,,,,,
2344,01/02/20 09:00:00 PM,11.08,8.70,,,,,
2345,01/02/20 09:15:00 PM,11.08,8.70,,,,,
2346,01/02/20 09:30:00 PM,11.05,8.68,,,,,
2347,01/02/20 09:45:00 PM,10.97,8.66,,,,,
2348,01/02/20 10:00:00 PM,11.03,8.64,,,,,
2349,01/02/20 10:15:00 PM,10.98,8.60,,,,,
2350,01/02/20 10:30:00 PM,10.98,8.56,,,,,
2351,01/02/20 10:45:00 PM,11.00,8.50,,,,,
2352,01/02/20 11:00:00 PM,10.94,8.42,,,,,
2353,01/02/20 11:15:00 PM,10.86,8.30,,,,,
2354,01/02/20 11:30:00 PM,10.64,8.20,,,,,
2355,01/02/20 11:45:00 PM,10.42,8.02,,,,,
2356,01/03/20 12:00:00 AM,10.24,7.84,,,,,
2357,01/03/20 12:15:00 AM,10.00,7.64,,,,,
2358,01/03/20 12:30:00 AM,9.90,7.42,,,,,
2359,01/03/20 12:45:00 AM,9.76,7.14,,,,,
2360,01/03/20 01:00:00 AM,9.57,6.80,,,,,
2361,01/03/20 01:15:00 AM,9.39,6.36,,,,,
2362,01/03/20 01:30:00 AM,9.25,5.56,,,,,
2363,01/03/20 01:45:00 AM,13.22,4.40,,,,,
2364,01/03/20 02:00:00 AM,13.41,3.62,,,,,
2365,01/03/20 02:15:00 AM,13.55,2.94,,,,,
2366,01/03/20 02:30:00 AM,13.72,2.46,,,,,
2367,01/03/20 02:45:00 AM,13.86,2.14,,,,,
2368,01/03/20 03:00:00 AM,13.96,1.96,,,,,
2369,01/03/20 03:15:00 AM,14.02,1.80,,,,,
2370,01/03/20 03:30:00 AM,14.07,1.68,,,,,
2371,01/03/20 03:45:00 AM,14.11,1.60,,,,,
2372,01/03/20 04:00:00 AM,14.08,1.66,,,,,
2373,01/03/20 04:15:00 AM,14.05,1.80,,,,,
2374,01/03/20 04:30:00 AM,13.99,1.94,,,,,
2375,01/03/20 04:45:00 AM,13.96,2.00,,,,,
2376,01/03/20 05:00:00 AM,13.99,1.90,,,,,
2377,01/03/20 05:15:00 AM,14.07,1.70,,,,,
2378,01/03/20 05:30:00 AM,14.14,1.56,,,,,
2379,01/03/20 05:45:00 AM,14.20,1.46,,,,,
2380,01/03/20 06:00:00 AM,14.18,1.44,,,,,
2381,01/03/20 06:15:00 AM,14.25,1.26,,,,,
2382,01/03/20 06:30:00 AM,14.33,1.10,,,,,
2383,01/03/20 06:45:00 AM,14.33,1.18,,,,,
2384,01/03/20 07:00:00 AM,12.10,1.42,,,,,
2385,01/03/20 07:15:00 AM,11.23,3.82,,,,,
2386,01/03/20 07:30:00 AM,10.75,5.66,,,,,
2387,01/03/20 07:45:00 AM,10.53,6.66,,,,,
2388,01/03/20 08:00:00 AM,10.49,7.32,,,,,
2389,01/03/20 08:15:00 AM,10.54,7.66,,,,,
2390,01/03/20 08:30:00 AM,10.59,7.80,,,,,
2391,01/03/20 08:45:00 AM,10.66,7.86,,,,,
2392,01/03/20 09:00:00 AM,10.73,7.88,,,,,
2393,01/03/20 09:15:00 AM,10.84,7.92,,,,,
2394,01/03/20 09:30:00 AM,10.93,7.98,,,,,
2395,01/03/20 09:45:00 AM,10.97,8.06,,,,,
2396,01/03/20 10:00:00 AM,11.16,8.08,,,,,
2397,01/03/20 10:15:00 AM,11.25,8.12,,,,,
2398,01/03/20 10:30:00 AM,11.30,8.18,,,,,
2399,01/03/20 10:45:00 AM,11.31,8.22,,,,,
2400,01/03/20 11:00:00 AM,11.32,8.28,,,,,
2401,01/03/20 11:15:00 AM,11.63,8.34,,,,,
2402,01/03/20 11:30:00 AM,11.82,8.40,,,,,
2403,01/03/20 11:45:00 AM,12.35,8.48,,,,,
2404,01/03/20 12:00:00 PM,12.23,8.60,,,,,
2405,01/03/20 12:15:00 PM,12.88,8.64,,,,,
2406,01/03/20 12:30:00 PM,12.66,8.70,,,,,
2407,01/03/20 12:45:00 PM,13.41,8.76,,,,,
2408,01/03/20 01:00:00 PM,13.26,8.76,,,,,
2409,01/03/20 01:15:00 PM,13.49,8.72,,,,,
2410,01/03/20 01:30:00 PM,13.45,8.72,,,,,
2411,01/03/20 01:45:00 PM,13.68,8.68,,,,,
2412,01/03/20 02:00:00 PM,13.67,8.66,,,,,
2413,01/03/20 02:15:00 PM,13.36,8.74,,,,,
2414,01/03/20 02:30:00 PM,13.41,8.80,,,,,
2415,01/03/20 02:45:00 PM,13.47,8.88,,,,,
2416,01/03/20 03:00:00 PM,13.56,9.00,,,,,
2417,01/03/20 03:15:00 PM,13.55,9.14,,,,,
2418,01/03/20 03:30:00 PM,13.39,9.26,,,,,
2419,01/03/20 03:45:00 PM,13.70,9.28,,,,,
2420,01/03/20 04:00:00 PM,14.23,9.26,,,,,
2421,01/03/20 04:15:00 PM,14.59,9.28,,,,,
2422,01/03/20 04:30:00 PM,15.30,9.28,,,,,
2423,01/03/20 04:45:00 PM,15.42,9.04,,,,,
2424,01/03/20 05:00:00 PM,11.88,8.26,,,,,
2425,01/03/20 05:15:00 PM,12.10,7.36,,,,,
2426,01/03/20 05:30:00 PM,12.31,6.54,,,,,
2427,01/03/20 05:45:00 PM,12.54,5.78,,,,,
2428,01/03/20 06:00:00 PM,12.77,5.08,,,,,
2429,01/03/20 06:15:00 PM,12.99,4.50,,,,,
2430,01/03/20 06:30:00 PM,13.18,4.06,,,,,
2431,01/03/20 06:45:00 PM,13.26,3.86,,,,,
2432,01/03/20 07:00:00 PM,13.33,3.58,,,,,
2433,01/03/20 07:15:00 PM,13.47,3.22,,,,,
2434,01/03/20 07:30:00 PM,13.58,2.94,,,,,
2435,01/03/20 07:45:00 PM,13.69,2.66,,,,,
2436,01/03/20 08:00:00 PM,13.75,2.48,,,,,
2437,01/03/20 08:15:00 PM,12.56,2.42,,,,,
2438,01/03/20 08:30:00 PM,12.15,3.60,,,,,
2439,01/03/20 08:45:00 PM,11.68,5.48,,,,,
2440,01/03/20 09:00:00 PM,11.41,6.70,,,,,
2441,01/03/20 09:15:00 PM,11.36,7.38,,,,,
2442,01/03/20 09:30:00 PM,11.34,7.90,,,,,
2443,01/03/20 09:45:00 PM,11.34,8.22,,,,,
2444,01/03/20 10:00:00 PM,11.36,8.38,,,,,
2445,01/03/20 10:15:00 PM,11.37,8.42,,,,,
2446,01/03/20 10:30:00 PM,11.14,8.44,,,,,
2447,01/03/20 10:45:00 PM,11.23,8.42,,,,,
2448,01/03/20 11:00:00 PM,11.32,8.42,,,,,
2449,01/03/20 11:15:00 PM,11.28,8.40,,,,,
2450,01/03/20 11:30:00 PM,11.21,8.36,,,,,
2451,01/03/20 11:45:00 PM,11.14,8.36,,,,,
2452,01/04/20 12:00:00 AM,11.15,8.34,,,,,
2453,01/04/20 12:15:00 AM,11.22,8.28,,,,,
2454,01/04/20 12:30:00 AM,11.34,8.18,,,,,
2455,01/04/20 12:45:00 AM,11.23,8.08,,,,,
2456,01/04/20 01:00:00 AM,11.04,7.94,,,,,
2457,01/04/20 01:15:00 AM,10.67,7.76,,,,,
2458,01/04/20 01:30:00 AM,10.28,7.52,,,,,
2459,01/04/20 01:45:00 AM,10.07,7.28,,,,,
2460,01/04/20 02:00:00 AM,9.90,7.02,,,,,
2461,01/04/20 02:15:00 AM,9.58,6.68,,,,,
2462,01/04/20 02:30:00 AM,9.41,6.28,,,,,
2463,01/04/20 02:45:00 AM,8.93,5.72,,,,,
2464,01/04/20 03:00:00 AM,8.92,4.80,,,,,
2465,01/04/20 03:15:00 AM,13.44,3.96,,,,,
2466,01/04/20 03:30:00 AM,13.50,3.44,,,,,
2467,01/04/20 03:45:00 AM,13.39,3.74,,,,,
2468,01/04/20 04:00:00 AM,13.28,3.94,,,,,
2469,01/04/20 04:15:00 AM,13.24,4.06,,,,,
2470,01/04/20 04:30:00 AM,13.04,4.80,,,,,
2471,01/04/20 04:45:00 AM,12.72,5.66,,,,,
2472,01/04/20 05:00:00 AM,12.58,6.02,,,,,
2473,01/04/20 05:15:00 AM,12.46,6.30,,,,,
2474,01/04/20 05:30:00 AM,12.40,6.46,,,,,
2475,01/04/20 05:45:00 AM,12.36,6.62,,,,,
2476,01/04/20 06:00:00 AM,12.31,6.78,,,,,
2477,01/04/20 06:15:00 AM,12.26,6.90,,,,,
2478,01/04/20 06:30:00 AM,12.26,6.94,,,,,
2479,01/04/20 06:45:00 AM,12.25,6.98,,,,,
2480,01/04/20 07:00:00 AM,9.95,7.08,,,,,
2481,01/04/20 07:15:00 AM,10.25,7.46,,,,,
2482,01/04/20 07:30:00 AM,10.47,7.74,,,,,
2483,01/04/20 07:45:00 AM,10.58,7.92,,,,,
2484,01/04/20 08:00:00 AM,10.73,8.06,,,,,
2485,01/04/20 08:15:00 AM,10.85,8.16,,,,,
2486,01/04/20 08:30:00 AM,10.94,8.20,,,,,
2487,01/04/20 08:45:00 AM,11.02,8.24,,,,,
2488,01/04/20 09:00:00 AM,11.08,8.28,,,,,
2489,01/04/20 09:15:00 AM,11.19,8.32,,,,,
2490,01/04/20 09:30:00 AM,11.33,8.38,,,,,
2491,01/04/20 09:45:00 AM,11.37,8.42,,,,,
2492,01/04/20 10:00:00 AM,11.41,8.48,,,,,
2493,01/04/20 10:15:00 AM,11.47,8.52,,,,,
2494,01/04/20 10:30:00 AM,11.50,8.58,,,,,
2495,01/04/20 10:45:00 AM,11.86,8.70,,,,,
2496,01/04/20 11:00:00 AM,12.79,8.88,,,,,
2497,01/04/20 11:15:00 AM,13.02,9.06,,,,,
2498,01/04/20 11:30:00 AM,12.86,9.24,,,,,
2499,01/04/20 11:45:00 AM,12.47,9.30,,,,,
2500,01/04/20 12:00:00 PM,12.09,9.32,,,,,
2501,01/04/20 12:15:00 PM,11.76,9.30,,,,,
2502,01/04/20 12:30:00 PM,11.68,9.30,,,,,
2503,01/04/20 12:45:00 PM,12.15,9.32,,,,,
2504,01/04/20 01:00:00 PM,12.19,9.40,,,,,
2505,01/04/20 01:15:00 PM,12.67,9.70,,,,,
2506,01/04/20 01:30:00 PM,12.69,9.84,,,,,
2507,01/04/20 01:45:00 PM,12.54,9.80,,,,,
2508,01/04/20 02:00:00 PM,12.53,9.80,,,,,
2509,01/04/20 02:15:00 PM,12.64,9.78,,,,,
2510,01/04/20 02:30:00 PM,12.72,9.76,,,,,
2511,01/04/20 02:45:00 PM,12.68,9.76,,,,,
2512,01/04/20 03:00:00 PM,12.55,9.84,,,,,
2513,01/04/20 03:15:00 PM,12.59,9.92,,,,,
2514,01/04/20 03:30:00 PM,12.53,9.96,,,,,
2515,01/04/20 03:45:00 PM,12.54,9.96,,,,,
2516,01/04/20 04:00:00 PM,12.11,9.96,,,,,
2517,01/04/20 04:15:00 PM,12.08,9.96,,,,,
2518,01/04/20 04:30:00 PM,12.11,9.90,,,,,
2519,01/04/20 04:45:00 PM,12.05,9.80,,,,,
2520,01/04/20 05:00:00 PM,11.76,9.64,,,,,
2521,01/04/20 05:15:00 PM,11.43,9.38,,,,,
2522,01/04/20 05:30:00 PM,11.13,8.78,,,,,
2523,01/04/20 05:45:00 PM,12.20,7.60,,,,,
2524,01/04/20 06:00:00 PM,12.39,6.54,,,,,
2525,01/04/20 06:15:00 PM,12.68,5.62,,,,,
2526,01/04/20 06:30:00 PM,12.90,5.12,,,,,
2527,01/04/20 06:45:00 PM,12.94,5.00,,,,,
2528,01/04/20 07:00:00 PM,13.03,4.66,,,,,
2529,01/04/20 07:15:00 PM,13.20,4.18,,,,,
2530,01/04/20 07:30:00 PM,13.35,3.70,,,,,
2531,01/04/20 07:45:00 PM,13.56,3.54,,,,,
2532,01/04/20 08:00:00 PM,13.29,4.24,,,,,
2533,01/04/20 08:15:00 PM,13.12,4.66,,,,,
2534,01/04/20 08:30:00 PM,13.07,4.62,,,,,
2535,01/04/20 08:45:00 PM,13.19,4.22,,,,,
2536,01/04/20 09:00:00 PM,13.35,3.84,,,,,
2537,01/04/20 09:15:00 PM,13.40,3.70,,,,,
2538,01/04/20 09:30:00 PM,13.48,3.42,,,,,
2539,01/04/20 09:45:00 PM,13.67,3.08,,,,,
2540,01/04/20 10:00:00 PM,11.92,3.22,,,,,
2541,01/04/20 10:15:00 PM,11.64,5.10,,,,,
2542,01/04/20 10:30:00 PM,11.39,6.54,,,,,
2543,01/04/20 10:45:00 PM,11.26,7.46,,,,,
2544,01/04/20 11:00:00 PM,11.18,8.00,,,,,
2545,01/04/20 11:15:00 PM,11.17,8.32,,,,,
2546,01/04/20 11:30:00 PM,11.21,8.46,,,,,
2547,01/04/20 11:45:00 PM,11.27,8.52,,,,,
2548,01/05/20 12:00:00 AM,11.16,8.56,,,,,
2549,01/05/20 12:15:00 AM,11.18,8.58,,,,,
2550,01/05/20 12:30:00 AM,11.13,8.60,,,,,
2551,01/05/20 12:45:00 AM,11.08,8.62,,,,,
2552,01/05/20 01:00:00 AM,11.03,8.60,,,,,
2553,01/05/20 01:15:00 AM,11.01,8.58,,,,,
2554,01/05/20 01:30:00 AM,11.10,8.56,,,,,
2555,01/05/20 01:45:00 AM,11.08,8.48,,,,,
2556,01/05/20 02:00:00 AM,11.02,8.42,,,,,
2557,01/05/20 02:15:00 AM,10.84,8.28,,,,,
2558,01/05/20 02:30:00 AM,10.35,8.10,,,,,
2559,01/05/20 02:45:00 AM,9.86,7.88,,,,,
2560,01/05/20 03:00:00 AM,9.63,7.66,,,,,
2561,01/05/20 03:15:00 AM,9.38,7.36,,,,,
2562,01/05/20 03:30:00 AM,9.05,7.00,,,,,
2563,01/05/20 03:45:00 AM,8.73,6.42,,,,,
2564,01/05/20 04:00:00 AM,8.53,5.60,,,,,
2565,01/05/20 04:15:00 AM,8.64,4.54,,,,,
2566,01/05/20 04:30:00 AM,13.60,3.72,,,,,
2567,01/05/20 04:45:00 AM,13.69,3.00,,,,,
2568,01/05/20 05:00:00 AM,13.91,2.26,,,,,
2569,01/05/20 05:15:00 AM,14.17,1.72,,,,,
2570,01/05/20 05:30:00 AM,14.33,1.34,,,,,
2571,01/05/20 05:45:00 AM,14.46,1.04,,,,,
2572,01/05/20 06:00:00 AM,14.55,0.78,,,,,
2573,01/05/20 06:15:00 AM,14.65,0.54,,,,,
2574,01/05/20 06:30:00 AM,14.73,0.40,,,,,
2575,01/05/20 06:45:00 AM,14.78,0.30,,,,,
2576,01/05/20 07:00:00 AM,14.84,0.22,,,,,
2577,01/05/20 07:15:00 AM,14.84,0.24,,,,,
2578,01/05/20 07:30:00 AM,14.80,0.32,,,,,
2579,01/05/20 07:45:00 AM,14.92,0.38,,,,,
2580,01/05/20 08:00:00 AM,12.45,1.58,,,,,
2581,01/05/20 08:15:00 AM,11.65,4.46,,,,,
2582,01/05/20 08:30:00 AM,11.26,6.12,,,,,
2583,01/05/20 08:45:00 AM,11.16,7.16,,,,,
2584,01/05/20 09:00:00 AM,11.22,7.80,,,,,
2585,01/05/20 09:15:00 AM,11.23,8.08,,,,,
2586,01/05/20 09:30:00 AM,11.27,8.18,,,,,
2587,01/05/20 09:45:00 AM,11.35,8.24,,,,,
2588,01/05/20 10:00:00 AM,11.45,8.30,,,,,
2589,01/05/20 10:15:00 AM,11.59,8.38,,,,,
2590,01/05/20 10:30:00 AM,11.64,8.48,,,,,
2591,01/05/20 10:45:00 AM,11.67,8.56,,,,,
2592,01/05/20 11:00:00 AM,11.74,8.66,,,,,
2593,01/05/20 11:15:00 AM,11.94,8.76,,,,,
2594,01/05/20 11:30:00 AM,11.99,8.88,,,,,
2595,01/05/20 11:45:00 AM,12.67,9.04,,,,,
2596,01/05/20 12:00:00 PM,13.04,9.18,,,,,
2597,01/05/20 12:15:00 PM,13.15,9.34,,,,,
2598,01/05/20 12:30:00 PM,13.02,9.46,,,,,
2599,01/05/20 12:45:00 PM,12.85,9.54,,,,,
2600,01/05/20 01:00:00 PM,12.65,9.56,,,,,
2601,01/05/20 01:15:00 PM,12.53,9.58,,,,,
2602,01/05/20 01:30:00 PM,12.71,9.58,,,,,
2603,01/05/20 01:45:00 PM,12.83,9.66,,,,,
2604,01/05/20 02:00:00 PM,13.27,9.88,,,,,
2605,01/05/20 02:15:00 PM,12.88,9.90,,,,,
2606,01/05/20 02:30:00 PM,12.83,9.80,,,,,
2607,01/05/20 02:45:00 PM,12.96,9.64,,,,,
2608,01/05/20 03:00:00 PM,12.89,9.56,,,,,
2609,01/05/20 03:15:00 PM,12.77,9.54,,,,,
2610,01/05/20 03:30:00 PM,12.63,9.50,,,,,
2611,01/05/20 03:45:00 PM,12.46,9.50,,,,,
2612,01/05/20 04:00:00 PM,12.23,9.50,,,,,
2613,01/05/20 04:15:00 PM,12.07,9.52,,,,,
2614,01/05/20 04:30:00 PM,11.75,9.58,,,,,
2615,01/05/20 04:45:00 PM,11.83,9.52,,,,,
2616,01/05/20 05:00:00 PM,11.91,9.42,,,,,
2617,01/05/20 05:15:00 PM,11.80,9.28,,,,,
2618,01/05/20 05:30:00 PM,11.60,9.04,,,,,
2619,01/05/20 05:45:00 PM,11.39,8.54,,,,,
2620,01/05/20 06:00:00 PM,11.21,7.58,,,,,
2621,01/05/20 06:15:00 PM,12.61,6.36,,,,,
2622,01/05/20 06:30:00 PM,12.82,5.60,,,,,
2623,01/05/20 06:45:00 PM,12.84,5.54,,,,,
2624,01/05/20 07:00:00 PM,12.86,5.40,,,,,
2625,01/05/20 07:15:00 PM,12.96,5.10,,,,,
2626,01/05/20 07:30:00 PM,13.08,4.66,,,,,
2627,01/05/20 07:45:00 PM,13.29,4.18,,,,,
2628,01/05/20 08:00:00 PM,13.37,3.88,,,,,
2629,01/05/20 08:15:00 PM,13.53,3.40,,,,,
2630,01/05/20 08:30:00 PM,13.67,3.10,,,,,
2631,01/05/20 08:45:00 PM,13.82,2.94,,,,,
2632,01/05/20 09:00:00 PM,13.45,4.28,,,,,
2633,01/05/20 09:15:00 PM,12.98,5.28,,,,,
2634,01/05/20 09:30:00 PM,12.90,5.16,,,,,
2635,01/05/20 09:45:00 PM,13.16,4.34,,,,,
2636,01/05/20 10:00:00 PM,13.43,3.74,,,,,
2637,01/05/20 10:15:00 PM,13.59,3.48,,,,,
2638,01/05/20 10:30:00 PM,13.50,3.74,,,,,
2639,01/05/20 10:45:00 PM,13.48,3.62,,,,,
2640,01/05/20 11:00:00 PM,13.57,3.48,,,,,
2641,01/05/20 11:15:00 PM,10.68,3.64,,,,,
2642,01/05/20 11:30:00 PM,10.95,5.18,,,,,
2643,01/05/20 11:45:00 PM,11.01,6.48,,,,,
2644,01/06/20 12:00:00 AM,11.03,7.16,,,,,
2645,01/06/20 12:15:00 AM,11.05,7.60,,,,,
2646,01/06/20 12:30:00 AM,11.09,7.92,,,,,
2647,01/06/20 12:45:00 AM,10.96,8.08,,,,,
2648,01/06/20 01:00:00 AM,11.00,8.18,,,,,
2649,01/06/20 01:15:00 AM,11.09,8.20,,,,,
2650,01/06/20 01:30:00 AM,11.16,8.22,,,,,
2651,01/06/20 01:45:00 AM,11.01,8.22,,,,,
2652,01/06/20 02:00:00 AM,10.95,8.20,,,,,
2653,01/06/20 02:15:00 AM,11.15,8.16,,,,,
2654,01/06/20 02:30:00 AM,11.25,8.14,,,,,
2655,01/06/20 02:45:00 AM,11.16,8.10,,,,,
2656,01/06/20 03:00:00 AM,11.16,7.98,,,,,
2657,01/06/20 03:15:00 AM,11.00,7.86,,,,,
2658,01/06/20 03:30:00 AM,10.63,7.66,,,,,
2659,01/06/20 03:45:00 AM,10.03,7.38,,,,,
2660,01/06/20 04:00:00 AM,9.77,7.08,,,,,
2661,01/06/20 04:15:00 AM,9.61,6.76,,,,,
2662,01/06/20 04:30:00 AM,9.42,6.42,,,,,
2663,01/06/20 04:45:00 AM,9.25,5.92,,,,,
2664,01/06/20 05:00:00 AM,9.06,5.26,,,,,
2665,01/06/20 05:15:00 AM,9.09,4.22,,,,,
2666,01/06/20 05:30:00 AM,9.44,2.88,,,,,
2667,01/06/20 05:45:00 AM,14.30,1.90,,,,,
2668,01/06/20 06:00:00 AM,14.41,1.24,,,,,
2669,01/06/20 06:15:00 AM,14.56,0.82,,,,,
2670,01/06/20 06:30:00 AM,14.68,0.50,,,,,
2671,01/06/20 06:45:00 AM,14.80,0.26,,,,,
2672,01/06/20 07:00:00 AM,14.87,0.12,,,,,
2673,01/06/20 07:15:00 AM,14.94,-0.02,,,,,
2674,01/06/20 07:30:00 AM,14.95,-0.02,,,,,
2675,01/06/20 07:45:00 AM,14.90,0.06,,,,,
2676,01/06/20 08:00:00 AM,14.85,0.26,,,,,
2677,01/06/20 08:15:00 AM,14.69,0.64,,,,,
2678,01/06/20 08:30:00 AM,12.41,1.34,,,,,
2679,01/06/20 08:45:00 AM,12.01,3.90,,,,,
2680,01/06/20 09:00:00 AM,11.53,5.88,,,,,
2681,01/06/20 09:15:00 AM,11.36,6.94,,,,,
2682,01/06/20 09:30:00 AM,11.38,7.56,,,,,
2683,01/06/20 09:45:00 AM,11.46,7.88,,,,,
2684,01/06/20 10:00:00 AM,11.51,8.02,,,,,
2685,01/06/20 10:15:00 AM,11.60,8.10,,,,,
2686,01/06/20 10:30:00 AM,11.71,8.18,,,,,
2687,01/06/20 10:45:00 AM,11.87,8.28,,,,,
2688,01/06/20 11:00:00 AM,11.95,8.38,,,,,
2689,01/06/20 11:15:00 AM,12.02,8.48,,,,,
2690,01/06/20 11:30:00 AM,12.03,8.50,,,,,
2691,01/06/20 11:45:00 AM,12.10,8.56,,,,,
2692,01/06/20 12:00:00 PM,12.11,8.66,,,,,
2693,01/06/20 12:15:00 PM,12.27,8.74,,,,,
2694,01/06/20 12:30:00 PM,13.21,8.92,,,,,
2695,01/06/20 12:45:00 PM,13.39,9.14,,,,,
2696,01/06/20 01:00:00 PM,13.30,9.36,,,,,
2697,01/06/20 01:15:00 PM,13.10,9.50,,,,,
2698,01/06/20 01:30:00 PM,12.76,9.56,,,,,
2699,01/06/20 01:45:00 PM,12.66,9.56,,,,,
2700,01/06/20 02:00:00 PM,12.62,9.56,,,,,
2701,01/06/20 02:15:00 PM,12.83,9.60,,,,,
2702,01/06/20 02:30:00 PM,13.22,9.72,,,,,
2703,01/06/20 02:45:00 PM,13.27,9.76,,,,,
2704,01/06/20 03:00:00 PM,12.87,9.62,,,,,
2705,01/06/20 03:15:00 PM,12.79,9.48,,,,,
2706,01/06/20 03:30:00 PM,12.78,9.40,,,,,
2707,01/06/20 03:45:00 PM,12.70,9.32,,,,,
2708,01/06/20 04:00:00 PM,12.59,9.26,,,,,
2709,01/06/20 04:15:00 PM,12.51,9.24,,,,,
2710,01/06/20 04:30:00 PM,12.37,9.22,,,,,
2711,01/06/20 04:45:00 PM,11.97,9.16,,,,,
2712,01/06/20 05:00:00 PM,11.81,9.04,,,,,
2713,01/06/20 05:15:00 PM,12.01,8.94,,,,,
2714,01/06/20 05:30:00 PM,11.88,8.84,,,,,
2715,01/06/20 05:45:00 PM,11.47,8.68,,,,,
2716,01/06/20 06:00:00 PM,11.13,8.38,,,,,
2717,01/06/20 06:15:00 PM,10.91,7.80,,,,,
2718,01/06/20 06:30:00 PM,10.91,6.52,,,,,
2719,01/06/20 06:45:00 PM,13.06,4.98,,,,,
2720,01/06/20 07:00:00 PM,13.33,3.74,,,,,
2721,01/06/20 07:15:00 PM,13.62,2.94,,,,,
2722,01/06/20 07:30:00 PM,13.85,2.40,,,,,
2723,01/06/20 07:45:00 PM,13.98,2.04,,,,,
2724,01/06/20 08:00:00 PM,14.14,1.70,,,,,
2725,01/06/20 08:15:00 PM,14.23,1.44,,,,,
2726,01/06/20 08:30:00 PM,14.32,1.22,,,,,
2727,01/06/20 08:45:00 PM,14.41,1.00,,,,,
2728,01/06/20 09:00:00 PM,14.50,0.80,,,,,
2729,01/06/20 09:15:00 PM,14.56,0.64,,,,,
2730,01/06/20 09:30:00 PM,14.62,0.52,,,,,
2731,01/06/20 09:45:00 PM,14.65,0.40,,,,,
2732,01/06/20 10:00:00 PM,14.73,0.22,,,,,
2733,01/06/20 10:15:00 PM,14.78,0.12,,,,,
2734,01/06/20 10:30:00 PM,14.83,0.04,,,,,
2735,01/06/20 10:45:00 PM,14.84,-0.06,,,,,
