"Plot Title: 20568277"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568277, SEN S/N: 20568277)","Temp, °C (LGR S/N: 20568277, SEN S/N: 20568277)"
3043,04/26/19 04:30:00 AM,2.59,23.00
3044,04/26/19 04:45:00 AM,2.60,22.98
3045,04/26/19 05:00:00 AM,2.62,22.98
3046,04/26/19 05:15:00 AM,2.66,22.96
3047,04/26/19 05:30:00 AM,2.68,22.96
3048,04/26/19 05:45:00 AM,2.69,22.94
3049,04/26/19 06:00:00 AM,2.70,22.94
3050,04/26/19 06:15:00 AM,2.63,22.94
3051,04/26/19 06:30:00 AM,2.62,22.94
3052,04/26/19 06:45:00 AM,2.65,22.92
3053,04/26/19 07:00:00 AM,2.61,22.92
3054,04/26/19 07:15:00 AM,2.57,22.92
3055,04/26/19 07:30:00 AM,2.54,22.90
3056,04/26/19 07:45:00 AM,2.50,22.90
3057,04/26/19 08:00:00 AM,2.48,22.90
3058,04/26/19 08:15:00 AM,2.42,22.90
3059,04/26/19 08:30:00 AM,2.21,22.88
3060,04/26/19 08:45:00 AM,2.44,22.88
3061,04/26/19 09:00:00 AM,2.48,22.88
3062,04/26/19 09:15:00 AM,2.49,22.88
3063,04/26/19 09:30:00 AM,2.36,22.88
3064,04/26/19 09:45:00 AM,2.29,22.88
3065,04/26/19 10:00:00 AM,2.14,22.90
3066,04/26/19 10:15:00 AM,1.91,22.92
3067,04/26/19 10:30:00 AM,1.75,22.94
3068,04/26/19 10:45:00 AM,1.67,22.96
3069,04/26/19 11:00:00 AM,1.69,22.98
3070,04/26/19 11:15:00 AM,2.10,23.00
3071,04/26/19 11:30:00 AM,2.48,23.04
3072,04/26/19 11:45:00 AM,2.64,23.08
3073,04/26/19 12:00:00 PM,2.68,23.10
3074,04/26/19 12:15:00 PM,2.67,23.12
3075,04/26/19 12:30:00 PM,2.66,23.14
3076,04/26/19 12:45:00 PM,2.64,23.16
3077,04/26/19 01:00:00 PM,2.59,23.18
3078,04/26/19 01:15:00 PM,2.48,23.20
3079,04/26/19 01:30:00 PM,2.39,23.24
3080,04/26/19 01:45:00 PM,2.59,23.26
3081,04/26/19 02:00:00 PM,2.73,23.28
3082,04/26/19 02:15:00 PM,2.74,23.30
3083,04/26/19 02:30:00 PM,2.74,23.32
3084,04/26/19 02:45:00 PM,2.83,23.34
3085,04/26/19 03:00:00 PM,2.77,23.38
3086,04/26/19 03:15:00 PM,2.77,23.40
3087,04/26/19 03:30:00 PM,2.73,23.42
3088,04/26/19 03:45:00 PM,2.69,23.44
3089,04/26/19 04:00:00 PM,2.71,23.46
3090,04/26/19 04:15:00 PM,2.73,23.48
3091,04/26/19 04:30:00 PM,2.74,23.48
3092,04/26/19 04:45:00 PM,2.75,23.50
3093,04/26/19 05:00:00 PM,2.77,23.52
3094,04/26/19 05:15:00 PM,2.62,23.52
3095,04/26/19 05:30:00 PM,2.35,23.50
3096,04/26/19 05:45:00 PM,2.12,23.48
3097,04/26/19 06:00:00 PM,2.55,23.46
3098,04/26/19 06:15:00 PM,2.70,23.44
3099,04/26/19 06:30:00 PM,2.69,23.42
3100,04/26/19 06:45:00 PM,2.68,23.42
3101,04/26/19 07:00:00 PM,2.70,23.40
3102,04/26/19 07:15:00 PM,2.75,23.40
3103,04/26/19 07:30:00 PM,2.74,23.40
3104,04/26/19 07:45:00 PM,2.75,23.38
3105,04/26/19 08:00:00 PM,2.81,23.38
3106,04/26/19 08:15:00 PM,2.88,23.36
3107,04/26/19 08:30:00 PM,2.92,23.36
3108,04/26/19 08:45:00 PM,2.89,23.34
3109,04/26/19 09:00:00 PM,2.95,23.32
3110,04/26/19 09:15:00 PM,2.90,23.30
3111,04/26/19 09:30:00 PM,2.84,23.28
3112,04/26/19 09:45:00 PM,2.91,23.26
3113,04/26/19 10:00:00 PM,2.89,23.24
3114,04/26/19 10:15:00 PM,2.98,23.24
3115,04/26/19 10:30:00 PM,3.00,23.24
3116,04/26/19 10:45:00 PM,2.94,23.24
3117,04/26/19 11:00:00 PM,3.05,23.22
3118,04/26/19 11:15:00 PM,2.84,23.22
3119,04/26/19 11:30:00 PM,2.92,23.22
3120,04/26/19 11:45:00 PM,2.73,23.22
3121,04/27/19 12:00:00 AM,2.56,23.22
3122,04/27/19 12:15:00 AM,2.40,23.20
3123,04/27/19 12:30:00 AM,2.31,23.20
3124,04/27/19 12:45:00 AM,2.24,23.20
3125,04/27/19 01:00:00 AM,2.31,23.18
3126,04/27/19 01:15:00 AM,2.49,23.18
3127,04/27/19 01:30:00 AM,2.59,23.16
3128,04/27/19 01:45:00 AM,2.59,23.16
3129,04/27/19 02:00:00 AM,2.64,23.14
3130,04/27/19 02:15:00 AM,2.73,23.14
3131,04/27/19 02:30:00 AM,2.85,23.14
3132,04/27/19 02:45:00 AM,2.92,23.12
3133,04/27/19 03:00:00 AM,2.74,23.12
3134,04/27/19 03:15:00 AM,2.54,23.12
3135,04/27/19 03:30:00 AM,2.34,23.10
3136,04/27/19 03:45:00 AM,2.28,23.10
3137,04/27/19 04:00:00 AM,2.39,23.10
3138,04/27/19 04:15:00 AM,2.38,23.08
3139,04/27/19 04:30:00 AM,2.41,23.08
3140,04/27/19 04:45:00 AM,2.41,23.08
3141,04/27/19 05:00:00 AM,2.42,23.06
3142,04/27/19 05:15:00 AM,2.43,23.06
3143,04/27/19 05:30:00 AM,2.36,23.04
3144,04/27/19 05:45:00 AM,2.44,23.04
3145,04/27/19 06:00:00 AM,2.48,23.02
3146,04/27/19 06:15:00 AM,2.57,23.02
3147,04/27/19 06:30:00 AM,2.61,23.02
3148,04/27/19 06:45:00 AM,2.62,23.00
3149,04/27/19 07:00:00 AM,2.36,23.00
3150,04/27/19 07:15:00 AM,2.30,23.00
3151,04/27/19 07:30:00 AM,2.26,23.00
3152,04/27/19 07:45:00 AM,2.26,22.98
3153,04/27/19 08:00:00 AM,2.18,22.98
3154,04/27/19 08:15:00 AM,2.15,22.98
3155,04/27/19 08:30:00 AM,1.98,22.98
3156,04/27/19 08:45:00 AM,1.89,22.98
3157,04/27/19 09:00:00 AM,1.77,22.98
3158,04/27/19 09:15:00 AM,1.70,22.98
3159,04/27/19 09:30:00 AM,1.68,22.98
3160,04/27/19 09:45:00 AM,1.68,22.98
3161,04/27/19 10:00:00 AM,1.63,22.98
3162,04/27/19 10:15:00 AM,1.60,22.98
3163,04/27/19 10:30:00 AM,1.56,22.98
3164,04/27/19 10:45:00 AM,1.52,23.00
3165,04/27/19 11:00:00 AM,1.46,23.00
3166,04/27/19 11:15:00 AM,1.43,23.00
3167,04/27/19 11:30:00 AM,1.40,23.02
3168,04/27/19 11:45:00 AM,1.56,23.04
3169,04/27/19 12:00:00 PM,2.25,23.04
3170,04/27/19 12:15:00 PM,2.40,23.04
3171,04/27/19 12:30:00 PM,1.62,23.04
3172,04/27/19 12:45:00 PM,1.72,23.02
3173,04/27/19 01:00:00 PM,2.15,23.02
3174,04/27/19 01:15:00 PM,2.23,23.02
3175,04/27/19 01:30:00 PM,2.16,23.04
3176,04/27/19 01:45:00 PM,2.19,23.06
3177,04/27/19 02:00:00 PM,2.39,23.06
3178,04/27/19 02:15:00 PM,2.58,23.08
3179,04/27/19 02:30:00 PM,2.75,23.08
3180,04/27/19 02:45:00 PM,2.97,23.10
3181,04/27/19 03:00:00 PM,2.96,23.10
3182,04/27/19 03:15:00 PM,2.30,23.10
3183,04/27/19 03:30:00 PM,2.17,23.10
3184,04/27/19 03:45:00 PM,2.28,23.10
3185,04/27/19 04:00:00 PM,2.40,23.12
3186,04/27/19 04:15:00 PM,2.71,23.12
3187,04/27/19 04:30:00 PM,2.89,23.12
3188,04/27/19 04:45:00 PM,2.92,23.12
3189,04/27/19 05:00:00 PM,2.90,23.12
3190,04/27/19 05:15:00 PM,2.97,23.12
3191,04/27/19 05:30:00 PM,3.03,23.12
3192,04/27/19 05:45:00 PM,3.05,23.12
3193,04/27/19 06:00:00 PM,3.10,23.12
3194,04/27/19 06:15:00 PM,3.12,23.12
3195,04/27/19 06:30:00 PM,2.94,23.12
3196,04/27/19 06:45:00 PM,2.81,23.10
3197,04/27/19 07:00:00 PM,2.96,23.10
3198,04/27/19 07:15:00 PM,2.98,23.10
3199,04/27/19 07:30:00 PM,3.13,23.08
3200,04/27/19 07:45:00 PM,3.43,23.08
3201,04/27/19 08:00:00 PM,3.65,23.08
3202,04/27/19 08:15:00 PM,3.18,23.08
3203,04/27/19 08:30:00 PM,2.79,23.08
3204,04/27/19 08:45:00 PM,2.58,23.08
3205,04/27/19 09:00:00 PM,2.37,23.08
3206,04/27/19 09:15:00 PM,1.90,23.08
3207,04/27/19 09:30:00 PM,1.95,23.08
3208,04/27/19 09:45:00 PM,2.11,23.08
3209,04/27/19 10:00:00 PM,2.06,23.08
3210,04/27/19 10:15:00 PM,2.07,23.08
3211,04/27/19 10:30:00 PM,2.50,23.06
3212,04/27/19 10:45:00 PM,2.77,23.06
3213,04/27/19 11:00:00 PM,2.61,23.06
3214,04/27/19 11:15:00 PM,2.01,23.06
3215,04/27/19 11:30:00 PM,2.09,23.04
3216,04/27/19 11:45:00 PM,2.11,23.04
3217,04/28/19 12:00:00 AM,2.26,23.02
3218,04/28/19 12:15:00 AM,2.44,23.02
3219,04/28/19 12:30:00 AM,2.45,23.02
3220,04/28/19 12:45:00 AM,2.62,23.00
3221,04/28/19 01:00:00 AM,2.78,22.98
3222,04/28/19 01:15:00 AM,2.99,22.98
3223,04/28/19 01:30:00 AM,2.86,22.96
3224,04/28/19 01:45:00 AM,3.16,22.96
3225,04/28/19 02:00:00 AM,3.49,22.94
3226,04/28/19 02:15:00 AM,3.61,22.94
3227,04/28/19 02:30:00 AM,3.62,22.92
3228,04/28/19 02:45:00 AM,3.50,22.92
3229,04/28/19 03:00:00 AM,3.80,22.90
3230,04/28/19 03:15:00 AM,3.80,22.88
3231,04/28/19 03:30:00 AM,3.75,22.88
3232,04/28/19 03:45:00 AM,3.56,22.88
3233,04/28/19 04:00:00 AM,3.67,22.86
3234,04/28/19 04:15:00 AM,3.69,22.86
3235,04/28/19 04:30:00 AM,3.77,22.84
3236,04/28/19 04:45:00 AM,3.74,22.84
3237,04/28/19 05:00:00 AM,3.64,22.82
3238,04/28/19 05:15:00 AM,3.75,22.82
3239,04/28/19 05:30:00 AM,3.58,22.82
3240,04/28/19 05:45:00 AM,3.60,22.80
3241,04/28/19 06:00:00 AM,3.61,22.80
3242,04/28/19 06:15:00 AM,3.62,22.78
3243,04/28/19 06:30:00 AM,3.72,22.78
3244,04/28/19 06:45:00 AM,3.67,22.78
3245,04/28/19 07:00:00 AM,3.70,22.76
3246,04/28/19 07:15:00 AM,3.63,22.76
3247,04/28/19 07:30:00 AM,3.77,22.74
3248,04/28/19 07:45:00 AM,3.53,22.74
3249,04/28/19 08:00:00 AM,3.43,22.74
3250,04/28/19 08:15:00 AM,3.41,22.74
3251,04/28/19 08:30:00 AM,3.43,22.74
3252,04/28/19 08:45:00 AM,3.21,22.74
3253,04/28/19 09:00:00 AM,3.01,22.74
3254,04/28/19 09:15:00 AM,3.16,22.74
3255,04/28/19 09:30:00 AM,3.29,22.74
3256,04/28/19 09:45:00 AM,3.32,22.74
3257,04/28/19 10:00:00 AM,3.28,22.74
3258,04/28/19 10:15:00 AM,3.24,22.74
3259,04/28/19 10:30:00 AM,3.07,22.74
3260,04/28/19 10:45:00 AM,3.03,22.76
3261,04/28/19 11:00:00 AM,2.86,22.76
3262,04/28/19 11:15:00 AM,2.73,22.76
3263,04/28/19 11:30:00 AM,2.62,22.78
3264,04/28/19 11:45:00 AM,2.63,22.80
3265,04/28/19 12:00:00 PM,2.61,22.80
3266,04/28/19 12:15:00 PM,2.51,22.80
3267,04/28/19 12:30:00 PM,2.48,22.82
3268,04/28/19 12:45:00 PM,2.49,22.82
3269,04/28/19 01:00:00 PM,2.75,22.82
3270,04/28/19 01:15:00 PM,3.24,22.84
3271,04/28/19 01:30:00 PM,3.62,22.86
3272,04/28/19 01:45:00 PM,3.99,22.88
3273,04/28/19 02:00:00 PM,3.74,22.88
3274,04/28/19 02:15:00 PM,3.59,22.90
3275,04/28/19 02:30:00 PM,3.50,22.90
3276,04/28/19 02:45:00 PM,3.43,22.90
3277,04/28/19 03:00:00 PM,3.47,22.92
3278,04/28/19 03:15:00 PM,3.42,22.92
3279,04/28/19 03:30:00 PM,3.38,22.94
3280,04/28/19 03:45:00 PM,3.34,22.94
3281,04/28/19 04:00:00 PM,3.23,22.96
3282,04/28/19 04:15:00 PM,3.21,22.96
3283,04/28/19 04:30:00 PM,3.17,22.96
3284,04/28/19 04:45:00 PM,3.15,22.96
3285,04/28/19 05:00:00 PM,3.16,22.96
3286,04/28/19 05:15:00 PM,3.44,22.96
3287,04/28/19 05:30:00 PM,3.75,22.98
3288,04/28/19 05:45:00 PM,3.73,22.98
3289,04/28/19 06:00:00 PM,3.65,22.98
3290,04/28/19 06:15:00 PM,3.66,22.98
3291,04/28/19 06:30:00 PM,3.50,23.00
3292,04/28/19 06:45:00 PM,3.33,23.02
3293,04/28/19 07:00:00 PM,3.14,23.02
3294,04/28/19 07:15:00 PM,3.11,23.04
3295,04/28/19 07:30:00 PM,3.12,23.04
3296,04/28/19 07:45:00 PM,3.06,23.04
3297,04/28/19 08:00:00 PM,3.06,23.04
3298,04/28/19 08:15:00 PM,3.64,23.02
3299,04/28/19 08:30:00 PM,4.07,23.00
3300,04/28/19 08:45:00 PM,3.97,22.98
3301,04/28/19 09:00:00 PM,3.98,23.00
3302,04/28/19 09:15:00 PM,4.03,23.00
3303,04/28/19 09:30:00 PM,3.93,23.02
3304,04/28/19 09:45:00 PM,3.77,23.02
3305,04/28/19 10:00:00 PM,3.66,23.04
3306,04/28/19 10:15:00 PM,3.50,23.04
3307,04/28/19 10:30:00 PM,3.39,23.04
3308,04/28/19 10:45:00 PM,3.33,23.04
3309,04/28/19 11:00:00 PM,3.23,23.04
3310,04/28/19 11:15:00 PM,2.98,23.04
3311,04/28/19 11:30:00 PM,3.20,23.04
3312,04/28/19 11:45:00 PM,3.33,23.02
3313,04/29/19 12:00:00 AM,3.43,23.02
3314,04/29/19 12:15:00 AM,3.82,23.00
3315,04/29/19 12:30:00 AM,3.85,23.00
3316,04/29/19 12:45:00 AM,3.28,23.00
3317,04/29/19 01:00:00 AM,3.25,23.00
3318,04/29/19 01:15:00 AM,3.36,22.98
3319,04/29/19 01:30:00 AM,3.33,22.98
3320,04/29/19 01:45:00 AM,3.32,22.96
3321,04/29/19 02:00:00 AM,3.62,22.96
3322,04/29/19 02:15:00 AM,3.61,22.94
3323,04/29/19 02:30:00 AM,3.78,22.94
3324,04/29/19 02:45:00 AM,4.02,22.92
3325,04/29/19 03:00:00 AM,4.09,22.90
3326,04/29/19 03:15:00 AM,4.33,22.90
3327,04/29/19 03:30:00 AM,4.35,22.88
3328,04/29/19 03:45:00 AM,4.43,22.86
3329,04/29/19 04:00:00 AM,4.59,22.86
3330,04/29/19 04:15:00 AM,4.60,22.84
3331,04/29/19 04:30:00 AM,4.47,22.84
3332,04/29/19 04:45:00 AM,4.48,22.82
3333,04/29/19 05:00:00 AM,4.46,22.80
3334,04/29/19 05:15:00 AM,4.43,22.80
3335,04/29/19 05:30:00 AM,4.43,22.80
3336,04/29/19 05:45:00 AM,4.51,22.78
3337,04/29/19 06:00:00 AM,4.54,22.76
3338,04/29/19 06:15:00 AM,4.57,22.76
3339,04/29/19 06:30:00 AM,4.57,22.76
3340,04/29/19 06:45:00 AM,4.58,22.74
3341,04/29/19 07:00:00 AM,4.50,22.74
3342,04/29/19 07:15:00 AM,4.38,22.72
3343,04/29/19 07:30:00 AM,4.41,22.72
3344,04/29/19 07:45:00 AM,4.41,22.72
3345,04/29/19 08:00:00 AM,4.20,22.72
3346,04/29/19 08:15:00 AM,3.92,22.72
3347,04/29/19 08:30:00 AM,3.78,22.72
3348,04/29/19 08:45:00 AM,3.60,22.72
3349,04/29/19 09:00:00 AM,3.63,22.74
3350,04/29/19 09:15:00 AM,3.71,22.74
3351,04/29/19 09:30:00 AM,3.74,22.76
3352,04/29/19 09:45:00 AM,3.87,22.78
3353,04/29/19 10:00:00 AM,3.98,22.80
3354,04/29/19 10:15:00 AM,4.24,22.82
3355,04/29/19 10:30:00 AM,4.52,22.84
3356,04/29/19 10:45:00 AM,4.65,22.88
3357,04/29/19 11:00:00 AM,4.71,22.90
3358,04/29/19 11:15:00 AM,4.74,22.92
3359,04/29/19 11:30:00 AM,4.79,22.96
3360,04/29/19 11:45:00 AM,4.82,22.98
3361,04/29/19 12:00:00 PM,4.83,23.00
3362,04/29/19 12:15:00 PM,4.86,23.02
3363,04/29/19 12:30:00 PM,4.85,23.04
3364,04/29/19 12:45:00 PM,4.82,23.06
3365,04/29/19 01:00:00 PM,4.77,23.08
3366,04/29/19 01:15:00 PM,4.75,23.12
3367,04/29/19 01:30:00 PM,4.69,23.14
3368,04/29/19 01:45:00 PM,4.69,23.18
3369,04/29/19 02:00:00 PM,4.78,23.20
3370,04/29/19 02:15:00 PM,4.83,23.24
3371,04/29/19 02:30:00 PM,4.85,23.30
3372,04/29/19 02:45:00 PM,4.87,23.36
3373,04/29/19 03:00:00 PM,4.86,23.42
3374,04/29/19 03:15:00 PM,4.84,23.46
3375,04/29/19 03:30:00 PM,4.83,23.54
3376,04/29/19 03:45:00 PM,4.83,23.60
3377,04/29/19 04:00:00 PM,4.83,23.64
3378,04/29/19 04:15:00 PM,4.83,23.64
3379,04/29/19 04:30:00 PM,4.80,23.64
3380,04/29/19 04:45:00 PM,4.77,23.64
3381,04/29/19 05:00:00 PM,4.72,23.62
3382,04/29/19 05:15:00 PM,4.65,23.62
3383,04/29/19 05:30:00 PM,4.61,23.62
3384,04/29/19 05:45:00 PM,4.55,23.60
3385,04/29/19 06:00:00 PM,4.45,23.60
3386,04/29/19 06:15:00 PM,4.33,23.60
3387,04/29/19 06:30:00 PM,4.23,23.60
3388,04/29/19 06:45:00 PM,4.09,23.60
3389,04/29/19 07:00:00 PM,3.86,23.56
3390,04/29/19 07:15:00 PM,4.62,23.54
3391,04/29/19 07:30:00 PM,4.59,23.50
3392,04/29/19 07:45:00 PM,4.58,23.44
3393,04/29/19 08:00:00 PM,4.65,23.42
3394,04/29/19 08:15:00 PM,4.81,23.40
3395,04/29/19 08:30:00 PM,4.87,23.38
3396,04/29/19 08:45:00 PM,4.86,23.36
3397,04/29/19 09:00:00 PM,4.92,23.36
3398,04/29/19 09:15:00 PM,4.94,23.34
3399,04/29/19 09:30:00 PM,4.93,23.32
3400,04/29/19 09:45:00 PM,4.90,23.30
3401,04/29/19 10:00:00 PM,4.89,23.28
3402,04/29/19 10:15:00 PM,4.99,23.28
3403,04/29/19 10:30:00 PM,4.98,23.26
3404,04/29/19 10:45:00 PM,4.96,23.26
3405,04/29/19 11:00:00 PM,4.89,23.24
3406,04/29/19 11:15:00 PM,4.84,23.22
3407,04/29/19 11:30:00 PM,4.83,23.22
3408,04/29/19 11:45:00 PM,4.92,23.20
3409,04/30/19 12:00:00 AM,4.99,23.20
3410,04/30/19 12:15:00 AM,4.98,23.18
3411,04/30/19 12:30:00 AM,4.95,23.16
3412,04/30/19 12:45:00 AM,4.90,23.14
3413,04/30/19 01:00:00 AM,4.98,23.12
3414,04/30/19 01:15:00 AM,5.11,23.10
3415,04/30/19 01:30:00 AM,5.11,23.10
3416,04/30/19 01:45:00 AM,5.04,23.08
3417,04/30/19 02:00:00 AM,4.98,23.08
3418,04/30/19 02:15:00 AM,4.94,23.08
3419,04/30/19 02:30:00 AM,4.93,23.06
3420,04/30/19 02:45:00 AM,4.94,23.06
3421,04/30/19 03:00:00 AM,4.93,23.04
3422,04/30/19 03:15:00 AM,4.92,23.04
3423,04/30/19 03:30:00 AM,4.93,23.02
3424,04/30/19 03:45:00 AM,4.87,23.02
3425,04/30/19 04:00:00 AM,4.83,23.00
3426,04/30/19 04:15:00 AM,4.82,23.00
3427,04/30/19 04:30:00 AM,4.79,23.00
3428,04/30/19 04:45:00 AM,4.74,22.98
3429,04/30/19 05:00:00 AM,4.62,22.98
3430,04/30/19 05:15:00 AM,4.55,22.96
3431,04/30/19 05:30:00 AM,4.52,22.96
3432,04/30/19 05:45:00 AM,4.52,22.96
3433,04/30/19 06:00:00 AM,4.51,22.94
3434,04/30/19 06:15:00 AM,4.47,22.94
3435,04/30/19 06:30:00 AM,4.49,22.92
3436,04/30/19 06:45:00 AM,4.50,22.92
3437,04/30/19 07:00:00 AM,4.52,22.90
3438,04/30/19 07:15:00 AM,4.52,22.90
3439,04/30/19 07:30:00 AM,4.49,22.88
3440,04/30/19 07:45:00 AM,4.45,22.88
3441,04/30/19 08:00:00 AM,4.43,22.88
3442,04/30/19 08:15:00 AM,4.31,22.86
3443,04/30/19 08:30:00 AM,4.39,22.86
3444,04/30/19 08:45:00 AM,4.36,22.86
3445,04/30/19 09:00:00 AM,4.31,22.84
3446,04/30/19 09:15:00 AM,4.28,22.84
3447,04/30/19 09:30:00 AM,4.59,22.82
3448,04/30/19 09:45:00 AM,4.75,22.82
3449,04/30/19 10:00:00 AM,4.69,22.82
3450,04/30/19 10:15:00 AM,4.65,22.82
3451,04/30/19 10:30:00 AM,4.61,22.84
3452,04/30/19 10:45:00 AM,4.57,22.86
3453,04/30/19 11:00:00 AM,4.57,22.88
3454,04/30/19 11:15:00 AM,4.69,22.90
3455,04/30/19 11:30:00 AM,4.91,22.94
3456,04/30/19 11:45:00 AM,5.05,22.96
3457,04/30/19 12:00:00 PM,5.13,22.96
3458,04/30/19 12:15:00 PM,5.15,22.98
3459,04/30/19 12:30:00 PM,5.16,23.00
3460,04/30/19 12:45:00 PM,5.18,23.04
3461,04/30/19 01:00:00 PM,5.19,23.06
3462,04/30/19 01:15:00 PM,5.19,23.08
3463,04/30/19 01:30:00 PM,5.18,23.10
3464,04/30/19 01:45:00 PM,5.16,23.12
3465,04/30/19 02:00:00 PM,5.17,23.16
3466,04/30/19 02:15:00 PM,5.16,23.20
3467,04/30/19 02:30:00 PM,5.25,23.26
3468,04/30/19 02:45:00 PM,5.30,23.30
3469,04/30/19 03:00:00 PM,5.27,23.32
3470,04/30/19 03:15:00 PM,5.24,23.34
3471,04/30/19 03:30:00 PM,5.22,23.36
3472,04/30/19 03:45:00 PM,5.17,23.40
3473,04/30/19 04:00:00 PM,5.22,23.44
3474,04/30/19 04:15:00 PM,5.24,23.46
3475,04/30/19 04:30:00 PM,5.05,23.46
3476,04/30/19 04:45:00 PM,4.98,23.46
3477,04/30/19 05:00:00 PM,4.91,23.48
3478,04/30/19 05:15:00 PM,4.92,23.50
3479,04/30/19 05:30:00 PM,4.92,23.50
3480,04/30/19 05:45:00 PM,4.72,23.48
3481,04/30/19 06:00:00 PM,4.83,23.46
3482,04/30/19 06:15:00 PM,5.13,23.44
3483,04/30/19 06:30:00 PM,5.24,23.40
3484,04/30/19 06:45:00 PM,5.28,23.36
3485,04/30/19 07:00:00 PM,5.25,23.34
3486,04/30/19 07:15:00 PM,5.25,23.30
3487,04/30/19 07:30:00 PM,5.31,23.28
3488,04/30/19 07:45:00 PM,5.32,23.24
3489,04/30/19 08:00:00 PM,5.35,23.22
3490,04/30/19 08:15:00 PM,5.36,23.20
3491,04/30/19 08:30:00 PM,5.35,23.18
3492,04/30/19 08:45:00 PM,5.34,23.16
3493,04/30/19 09:00:00 PM,5.32,23.14
3494,04/30/19 09:15:00 PM,5.32,23.12
3495,04/30/19 09:30:00 PM,5.32,23.10
3496,04/30/19 09:45:00 PM,5.34,23.10
3497,04/30/19 10:00:00 PM,5.36,23.08
3498,04/30/19 10:15:00 PM,5.37,23.08
3499,04/30/19 10:30:00 PM,5.38,23.06
3500,04/30/19 10:45:00 PM,5.40,23.04
3501,04/30/19 11:00:00 PM,5.40,23.04
3502,04/30/19 11:15:00 PM,5.39,23.02
3503,04/30/19 11:30:00 PM,5.37,23.02
3504,04/30/19 11:45:00 PM,5.36,23.02
3505,05/01/19 12:00:00 AM,5.31,23.00
3506,05/01/19 12:15:00 AM,5.22,23.00
3507,05/01/19 12:30:00 AM,5.11,23.00
3508,05/01/19 12:45:00 AM,5.12,22.98
3509,05/01/19 01:00:00 AM,5.14,22.98
3510,05/01/19 01:15:00 AM,5.23,22.98
3511,05/01/19 01:30:00 AM,5.13,22.96
3512,05/01/19 01:45:00 AM,5.13,22.96
3513,05/01/19 02:00:00 AM,5.05,22.94
3514,05/01/19 02:15:00 AM,5.01,22.94
3515,05/01/19 02:30:00 AM,4.93,22.94
3516,05/01/19 02:45:00 AM,4.91,22.92
3517,05/01/19 03:00:00 AM,4.85,22.92
3518,05/01/19 03:15:00 AM,4.87,22.92
3519,05/01/19 03:30:00 AM,4.80,22.90
3520,05/01/19 03:45:00 AM,4.77,22.90
3521,05/01/19 04:00:00 AM,4.71,22.88
3522,05/01/19 04:15:00 AM,4.72,22.88
3523,05/01/19 04:30:00 AM,4.70,22.88
3524,05/01/19 04:45:00 AM,4.65,22.88
3525,05/01/19 05:00:00 AM,4.65,22.86
3526,05/01/19 05:15:00 AM,4.63,22.86
3527,05/01/19 05:30:00 AM,4.67,22.84
3528,05/01/19 05:45:00 AM,4.71,22.84
3529,05/01/19 06:00:00 AM,4.76,22.84
3530,05/01/19 06:15:00 AM,4.79,22.82
3531,05/01/19 06:30:00 AM,4.90,22.82
3532,05/01/19 06:45:00 AM,4.85,22.80
3533,05/01/19 07:00:00 AM,4.85,22.80
3534,05/01/19 07:15:00 AM,4.79,22.80
3535,05/01/19 07:30:00 AM,4.84,22.78
3536,05/01/19 07:45:00 AM,4.86,22.76
3537,05/01/19 08:00:00 AM,4.85,22.76
3538,05/01/19 08:15:00 AM,4.91,22.74
3539,05/01/19 08:30:00 AM,4.92,22.74
3540,05/01/19 08:45:00 AM,4.92,22.74
3541,05/01/19 09:00:00 AM,5.00,22.74
3542,05/01/19 09:15:00 AM,5.04,22.78
3543,05/01/19 09:30:00 AM,5.20,22.82
3544,05/01/19 09:45:00 AM,5.48,22.86
3545,05/01/19 10:00:00 AM,5.60,22.88
3546,05/01/19 10:15:00 AM,5.60,22.88
3547,05/01/19 10:30:00 AM,5.54,22.88
3548,05/01/19 10:45:00 AM,5.46,22.90
3549,05/01/19 11:00:00 AM,5.41,22.90
3550,05/01/19 11:15:00 AM,5.49,22.94
3551,05/01/19 11:30:00 AM,5.56,22.94
3552,05/01/19 11:45:00 AM,5.57,22.96
3553,05/01/19 12:00:00 PM,5.54,22.98
3554,05/01/19 12:15:00 PM,5.59,22.98
3555,05/01/19 12:30:00 PM,5.62,22.98
3556,05/01/19 12:45:00 PM,5.30,23.00
3557,05/01/19 01:00:00 PM,5.12,23.00
3558,05/01/19 01:15:00 PM,4.92,23.00
3559,05/01/19 01:30:00 PM,4.85,23.02
3560,05/01/19 01:45:00 PM,4.90,23.02
3561,05/01/19 02:00:00 PM,4.89,23.04
3562,05/01/19 02:15:00 PM,4.84,23.04
3563,05/01/19 02:30:00 PM,4.80,23.06
3564,05/01/19 02:45:00 PM,4.74,23.06
3565,05/01/19 03:00:00 PM,4.70,23.08
3566,05/01/19 03:15:00 PM,4.65,23.08
3567,05/01/19 03:30:00 PM,4.61,23.08
3568,05/01/19 03:45:00 PM,4.63,23.08
3569,05/01/19 04:00:00 PM,4.77,23.08
3570,05/01/19 04:15:00 PM,4.79,23.10
3571,05/01/19 04:30:00 PM,4.78,23.10
3572,05/01/19 04:45:00 PM,4.67,23.10
3573,05/01/19 05:00:00 PM,4.55,23.12
3574,05/01/19 05:15:00 PM,4.46,23.14
3575,05/01/19 05:30:00 PM,4.72,23.16
3576,05/01/19 05:45:00 PM,5.12,23.18
